,GPS LATITUDE (degrees), GPS LONGITUDE (degrees), GPS ALTITUDE (m), GPS SPEED (Kmh), GPS ACCURACY (m), GPS ORIENTATION (Â°),GPS SATELLITES IN RANGE, TIME SINCE START (ms), DATE (YYYY-MO-DD HH-MI-SS_SSS), ACCELEROMETER X (m/s²) , ACCELEROMETER Y (m/s²), ACCELEROMETER Z (m/s²), GRAVITY X (m/s²), GRAVITY Y (m/s²), GRAVITY Z (m/s²), GYROSCOPE Yaw (rad/s), GYROSCOPE Pitch (rad/s), GYROSCOPE Roll (rad/s), MAGNETIC FIELD X (Î¼T), MAGNETIC FIELD Y (Î¼T), MAGNETIC FIELD Z (Î¼T), ORIENTATION (Yaw) (Â°), ORIENTATION (Pitch) (Â°), ORIENTATION (Roll ) (Â°)
31,52.43163,-1.525745,160,0.0,19.0,236.5,Aug-20,15543,2019-02-27 09:18:28:180,-0.4615,0.2493,9.2215,0.058,0.0278,9.8064,0.0644,-0.0741,0.1374,4.8,-19.69,-56.47,75.56,0.02,-0.65
32,52.43163,-1.525745,160,0.0,19.0,236.5,Aug-20,16043,2019-02-27 09:18:28:680,-0.6698,0.1861,10.084,0.0393,0.2332,9.8038,0.0655,-0.041,0.1055,4.28,-18.52,-56.91,77.9,-0.25,0.8
33,52.43163,-1.525745,160,0.0,19.0,236.5,Aug-20,16542,2019-02-27 09:18:29:179,-0.9301,-0.0312,9.5389,-0.1788,-0.0017,9.805,-0.025,-0.0069,0.0415,5.42,-18.3,-56.88,72.3,-1.22,1.45
34,52.43163,-1.525745,160,0.0,19.0,236.5,Aug-20,17043,2019-02-27 09:18:29:680,-1.6114,0.2733,9.887,-0.221,-0.1166,9.8035,0.0623,-0.0336,-0.0639,5.87,-18.28,-56.85,69.54,-0.89,0.46
35,52.43163,-1.525745,160,0.0,19.0,236.5,Aug-20,17543,2019-02-27 09:18:30:180,-1.4349,0.4605,9.248,-0.3973,0.1025,9.7981,-0.0538,0.0943,-0.1225,5.19,-18.49,-56.84,77.29,1.2,-1.18
36,52.43163,-1.525745,160,0.0,19.0,236.5,Aug-20,18043,2019-02-27 09:18:30:680,-0.7607,0.2217,10.3174,-0.1227,0.1193,9.8052,-0.0495,0.0197,-0.2024,3.87,-18.06,-57.09,78.79,1.13,-3.58
37,52.43163,-1.525745,160,0.0,19.0,236.5,Aug-20,18543,2019-02-27 09:18:31:180,-0.7319,-0.3221,9.7677,-0.1766,0.0423,9.805,0.0058,0.0069,-0.2802,1.93,-18.42,-57.07,84.0,0.85,-7.22
38,52.43163,-1.525745,160,0.0,19.0,236.5,Aug-20,19043,2019-02-27 09:18:31:680,-0.6264,-0.3258,10.2001,-0.3398,0.0482,9.8006,0.0112,-0.0112,-0.2919,1.52,-19.23,-56.81,82.93,0.78,-9.22
39,52.43163,-1.525745,160,0.0,19.0,236.5,Aug-20,19542,2019-02-27 09:18:32:179,-0.0813,-0.5962,10.1545,-0.1495,-0.0621,9.8053,-0.0304,0.0016,-0.278,-0.96,-19.73,-56.65,103.47,1.06,-10.96
40,52.43163,-1.525745,160,0.0,19.0,236.5,Aug-20,20044,2019-02-27 09:18:32:681,0.0605,-0.6344,9.5774,-0.1463,-0.0542,9.8054,-0.0197,-0.0123,-0.2908,-2.69,-20.24,-56.42,117.54,1.17,-11.86
41,52.43163,-1.525745,160,0.0,19.0,236.5,Aug-20,20543,2019-02-27 09:18:33:180,0.1556,-0.3216,10.5231,-0.1706,-0.0661,9.8049,-0.0442,0.0144,-0.3643,-5.26,-19.79,-56.4,135.33,0.9,-14.0
42,52.43163,-1.525745,160,0.0,19.0,236.5,Aug-20,21043,2019-02-27 09:18:33:680,0.4175,-0.4026,9.866,-0.1311,-0.0598,9.8056,0.0229,0.0229,-0.4144,-8.3,-19.07,-56.28,158.48,0.5,-15.48
43,52.43163,-1.525745,160,0.0,19.0,236.5,Aug-20,21543,2019-02-27 09:18:34:180,0.6028,-0.3327,10.1658,-0.0367,-0.0458,9.8065,0.0144,-0.024,-0.4645,-11.61,-15.73,-56.73,183.56,-0.25,-16.39
44,52.43163,-1.525745,160,0.0,19.0,236.5,Aug-20,22043,2019-02-27 09:18:34:680,0.9883,-0.21,9.7874,-0.043,-0.0628,9.8064,0.0218,-0.025,-0.4964,-12.46,-14.61,-56.84,189.61,-0.36,-16.66
45,52.43163,-1.525745,160,0.0,19.0,236.5,Aug-20,22542,2019-02-27 09:18:35:179,0.6478,0.0266,10.0217,-0.0454,-0.1505,9.8054,0.0186,-0.0346,-0.5753,-15.01,-9.05,-57.38,212.45,-1.23,-17.7
46,52.43163,-1.525745,160,0.0,19.0,236.5,Aug-20,23043,2019-02-27 09:18:35:680,0.6161,-0.0302,10.2937,-0.0202,-0.1931,9.8047,-0.0282,-0.0144,-0.5859,-16.45,-5.23,-57.46,221.29,-1.86,-17.58
47,52.43163,-1.525745,160,0.0,19.0,236.5,Aug-20,23543,2019-02-27 09:18:36:180,0.5116,0.415,10.2174,-0.1356,-0.0689,9.8055,-0.0495,0.0133,-0.6157,-16.07,-2.51,-57.75,229.1,-2.69,-18.36
48,52.43163,-1.525745,160,0.0,19.0,236.5,Aug-20,24043,2019-02-27 09:18:36:680,0.3833,1.084,9.2512,-0.0536,-0.0266,9.8065,-0.025,0.0101,-0.6328,-11.5,4.74,-54.06,248.92,-4.2,-18.17
49,52.43163,-1.525745,160,0.0,19.0,236.5,Aug-20,24543,2019-02-27 09:18:37:180,0.532,1.0691,10.6147,-0.0196,-0.0162,9.8066,-0.0463,-0.025,-0.6307,-8.27,7.42,-50.37,258.6,-4.46,-17.94
50,52.43163,-1.525745,160,0.0,19.0,236.5,Aug-20,25043,2019-02-27 09:18:37:680,0.4477,0.2948,9.8615,-0.0257,-0.1214,9.8059,0.0485,-0.0538,-0.6008,-1.42,9.33,-51.28,278.07,-5.48,-17.47
51,52.43163,-1.525745,160,0.0,19.0,236.5,Aug-20,25542,2019-02-27 09:18:38:179,-0.7317,-0.2142,9.789,-0.2293,-0.115,9.8033,-0.0091,-0.0378,-0.4986,2.51,10.89,-50.38,287.42,-5.95,-16.05
52,52.43163,-1.525745,160,0.0,19.0,236.5,Aug-20,26042,2019-02-27 09:18:38:679,-1.6524,-0.7282,9.9815,-0.492,-0.1654,9.7929,-0.0208,0.0208,-0.2141,7.57,11.29,-45.28,301.56,-5.77,-11.58
53,52.43163,-1.525745,160,0.0,19.0,236.5,Aug-20,26543,2019-02-27 09:18:39:180,-1.2384,-0.89,10.1798,-0.4696,-0.0007,9.7954,-0.0229,-0.0314,-0.0948,7.57,10.54,-46.46,302.53,-5.02,-9.54
54,52.43163,-1.525745,160,0.0,19.0,236.5,Aug-20,27042,2019-02-27 09:18:39:679,-0.5753,-0.6705,9.6725,-0.3398,-0.0756,9.8005,0.0048,0.0559,0.0213,7.51,10.23,-45.53,305.63,-2.81,-5.32
55,52.43163,-1.525745,160,0.0,19.0,236.5,Aug-20,27542,2019-02-27 09:18:40:179,-0.1605,-1.0773,9.2684,-0.2415,-0.0956,9.8032,-0.0027,0.008,0.0565,7.13,10.23,-48.4,304.34,-1.98,-3.16
56,52.43163,-1.525745,160,0.0,19.0,236.5,Aug-20,28042,2019-02-27 09:18:40:679,-0.0907,-0.8369,9.5097,-0.1748,-0.0511,9.805,-0.0666,-0.0133,0.0916,6.76,10.98,-45.15,304.87,-1.32,-0.67
57,52.43163,-1.525745,160,0.0,19.0,236.5,Aug-20,28543,2019-02-27 09:18:41:180,0.2485,-0.88,9.5206,-0.1486,-0.0167,9.8055,0.0027,0.0964,0.1023,6.07,9.48,-47.15,306.62,-1.2,-0.47
58,52.43163,-1.525745,160,0.0,19.0,236.5,Aug-20,29042,2019-02-27 09:18:41:679,1.0786,-0.5839,9.9055,0.0555,-0.272,9.8027,-0.0091,-0.0496,0.0895,4.57,9.48,-47.15,302.66,-0.76,0.28
59,52.43163,-1.525745,160,0.0,19.0,236.5,Aug-20,29543,2019-02-27 09:18:42:180,0.1587,-0.8176,9.3313,-0.0277,-0.0046,9.8066,0.024,0.0676,0.1012,3.13,9.85,-47.09,295.82,-1.58,1.34
60,52.43163,-1.525745,160,0.0,19.0,236.5,Aug-20,30042,2019-02-27 09:18:42:679,0.5005,-0.2322,9.4245,-0.1179,-0.0565,9.8058,0.0826,0.0698,0.0724,3.48,10.03,-46.56,295.96,-1.54,1.5
61,52.43163,-1.525745,160,0.0,19.0,236.5,Aug-20,30542,2019-02-27 09:18:43:179,0.5022,0.1392,9.5273,-0.0328,-0.0562,9.8064,-0.0048,-0.008,0.0511,1.98,11.16,-46.81,291.66,-1.61,3.16
62,52.43163,-1.525745,160,0.0,19.0,236.5,Aug-20,31043,2019-02-27 09:18:43:680,0.8005,0.5684,9.9706,0.1075,-0.1078,9.8055,0.0154,0.1092,0.0096,1.98,11.16,-45.94,288.83,-1.39,2.26
63,52.43163,-1.525745,160,0.0,19.0,236.5,Aug-20,31543,2019-02-27 09:18:44:180,-0.154,0.3903,9.8916,-0.0343,0.0301,9.8065,-0.008,-0.1028,0.0565,1.29,11.16,-45.38,285.13,-1.96,1.99
64,52.43163,-1.525745,160,0.0,19.0,236.5,Aug-20,32042,2019-02-27 09:18:44:679,1.1245,0.1047,9.7818,0.0658,0.0685,9.8062,-0.0091,-0.0485,0.0245,0.54,11.91,-44.88,284.81,-2.25,1.87
65,52.43163,-1.525745,160,0.0,19.0,236.5,Aug-20,32543,2019-02-27 09:18:45:180,0.3249,-0.1724,8.1622,0.1479,0.0109,9.8055,0.024,-0.0155,0.0096,0.54,11.16,-45.63,284.29,-2.1,0.54
66,52.43163,-1.525745,160,0.0,19.0,236.5,Aug-20,33042,2019-02-27 09:18:45:679,0.6782,-0.4295,9.9047,0.0725,-0.0057,9.8064,-0.0687,-0.0932,0.017,0.54,10.47,-45.63,284.69,-2.13,-0.41
67,52.43163,-1.525745,160,0.0,19.0,236.5,Aug-20,33542,2019-02-27 09:18:46:179,-0.1717,-0.1446,10.4227,-0.0149,0.0938,9.8062,-0.025,0.074,0.0202,0.91,11.16,-45.13,281.35,-1.72,-0.86
68,52.43163,-1.525745,160,0.0,19.0,236.5,Aug-20,34043,2019-02-27 09:18:46:680,0.0887,-0.0548,10.5766,-0.0654,0.0078,9.8064,-0.0549,-0.0783,0.0447,1.29,11.22,-45.06,280.6,-1.51,-0.83
69,52.43163,-1.525745,160,0.0,19.0,236.5,Aug-20,34542,2019-02-27 09:18:47:179,-0.0243,-0.7621,10.0444,0.0505,0.0464,9.8064,0.0431,0.0772,0.0288,0.16,10.85,-45.0,274.35,-1.13,-0.76
70,52.43163,-1.525745,160,0.0,19.0,236.5,Aug-20,35042,2019-02-27 09:18:47:679,0.5457,-0.2817,9.9735,0.0549,0.0085,9.8065,-0.0357,0.0293,0.032,-0.21,10.47,-44.63,272.71,-0.65,-1.01
71,52.43163,-1.525745,160,0.0,19.0,236.5,Aug-20,35543,2019-02-27 09:18:48:180,1.1135,-0.7554,9.3655,0.1011,0.0513,9.806,0.0421,-0.0677,-0.0021,-0.59,11.53,-45.81,269.33,-1.06,-1.32
72,52.43163,-1.525745,160,0.0,19.0,236.5,Aug-20,36043,2019-02-27 09:18:48:680,0.4649,0.1961,11.5634,-0.0556,0.0985,9.806,0.0783,0.1529,-0.0138,-0.21,10.85,-44.63,272.69,-0.75,-1.91
73,52.43163,-1.525745,160,0.0,19.0,236.5,Aug-20,36542,2019-02-27 09:18:49:179,0.5009,-0.3461,10.97,0.1594,0.0717,9.8051,0.0208,0.0165,0.0138,-0.21,11.1,-43.94,268.92,0.32,-2.51
74,52.43163,-1.525745,160,0.0,19.0,236.5,Aug-20,37042,2019-02-27 09:18:49:679,0.0251,-0.5026,9.8423,-0.0138,-0.0155,9.8066,-0.0123,-0.0123,0.0149,0.54,13.6,-45.38,272.97,0.23,-2.43
75,52.43163,-1.525745,160,0.0,19.0,236.5,Aug-20,37542,2019-02-27 09:18:50:179,0.1374,-0.1763,9.871,0.0155,0.0226,9.8066,0.0186,0.0229,0.0053,-0.21,11.03,-44.69,268.46,0.45,-2.66
76,52.43163,-1.525745,160,0.0,19.0,236.5,Aug-20,38043,2019-02-27 09:18:50:680,0.6172,0.0238,9.1777,0.0401,-0.02,9.8065,0.0016,-0.0282,-0.0021,0.16,11.78,-46.44,268.49,0.48,-2.99
77,52.43163,-1.525745,160,0.0,19.0,236.5,Aug-20,38543,2019-02-27 09:18:51:180,-0.0205,0.2351,9.4249,-0.0353,-0.0121,9.8066,0.0304,-0.0176,-0.0117,0.16,12.1,-46.56,267.59,0.75,-3.01
78,52.43163,-1.525745,160,0.0,19.0,236.5,Aug-20,39043,2019-02-27 09:18:51:680,0.1433,-0.1348,10.3302,-0.0309,-0.0311,9.8066,0.0272,-0.0112,-0.0085,0.13,12.56,-43.77,268.04,0.68,-2.54
79,52.43163,-1.525745,160,0.0,19.0,236.5,Aug-20,39542,2019-02-27 09:18:52:179,-0.1409,-0.0993,9.5596,-0.0362,0.0022,9.8066,0.009,-0.025,0.0138,0.13,13.31,-43.46,268.56,0.49,-2.15
80,52.43163,-1.525745,160,0.0,19.0,236.5,Aug-20,40043,2019-02-27 09:18:52:680,0.7928,0.1262,9.48,0.0347,0.0353,9.8065,-0.0005,0.0037,-0.0202,-0.24,12.56,-43.08,269.2,0.27,-1.83
81,52.43163,-1.525745,160,0.0,19.0,236.5,Aug-20,40542,2019-02-27 09:18:53:179,-1.0173,0.0151,10.7174,-0.2055,0.1121,9.8039,0.0346,0.0847,0.0075,-0.24,13.63,-42.27,266.84,1.11,-0.82
82,52.43163,-1.525745,160,0.0,19.0,236.5,Aug-20,41043,2019-02-27 09:18:53:680,0.3032,0.2533,9.5875,0.0955,0.0749,9.8059,0.0176,-0.0293,0.0234,-0.99,13.63,-43.15,266.01,0.0,-0.54
83,52.43163,-1.525745,160,0.0,19.0,236.5,Aug-20,41542,2019-02-27 09:18:54:179,-0.3892,0.5608,10.103,-0.0455,0.1459,9.8055,-0.0218,0.0399,0.016,-0.62,13.25,-42.4,264.4,0.48,-1.06
84,52.43163,-1.525745,160,0.0,19.0,236.5,Aug-20,42042,2019-02-27 09:18:54:679,0.0464,-0.0277,9.7849,0.0687,0.0968,9.8059,0.0272,-0.0059,0.0021,0.88,12.56,-41.96,268.33,1.92,-1.03
85,52.43163,-1.525745,160,0.0,19.0,236.5,Aug-20,42542,2019-02-27 09:18:55:179,0.5778,0.0721,9.3847,0.0402,-0.0619,9.8064,-0.0176,0.0272,0.0053,-0.24,13.25,-43.21,265.22,1.57,-1.28
86,52.43163,-1.525745,160,0.0,19.0,236.5,Aug-20,43043,2019-02-27 09:18:55:680,-0.1813,-0.5953,10.3956,-0.0875,-0.0387,9.8062,0.0495,0.0048,0.0192,0.51,13.25,-41.71,270.79,1.11,-1.2
87,52.43163,-1.525745,160,0.0,19.0,236.5,Aug-20,43542,2019-02-27 09:18:56:179,-0.4348,-0.2266,9.6203,-0.1406,-0.0473,9.8055,0.0335,0.0122,0.0565,-0.62,15.44,-39.27,263.49,1.01,0.26
88,52.43163,-1.525745,160,0.0,19.0,236.5,Aug-20,44042,2019-02-27 09:18:56:679,-0.2831,0.1718,9.9569,-0.0433,-0.004,9.8066,-0.0218,-0.089,0.0724,-1.37,13.25,-41.02,263.18,0.65,1.05
89,52.43163,-1.525745,160,0.0,19.0,236.5,Aug-20,44543,2019-02-27 09:18:57:180,0.2486,-0.2657,9.5145,0.0127,-0.0233,9.8066,0.0176,-0.0208,0.049,-1.68,13.63,-41.08,259.33,0.58,1.62
90,52.43163,-1.525745,160,0.0,19.0,236.5,Aug-20,45043,2019-02-27 09:18:57:680,0.5382,-0.2179,9.4201,0.0926,-0.1411,9.8052,-0.0527,-0.0346,0.0277,-2.43,12.5,-39.9,261.21,-0.13,0.94
91,52.43163,-1.525745,160,0.0,19.0,236.5,Aug-20,45542,2019-02-27 09:18:58:179,-0.3404,-0.3385,9.4547,0.05,-0.0879,9.8061,0.0559,0.0058,-0.0107,-3.18,13.25,-41.52,257.75,-0.19,-0.25
92,52.43163,-1.525745,160,0.0,19.0,236.5,Aug-20,46042,2019-02-27 09:18:58:679,0.5497,0.1284,9.8804,0.0695,0.0484,9.8063,0.0208,0.0399,-0.0021,-3.56,12.5,-41.96,254.71,-0.33,-1.03
93,52.43163,-1.525745,160,0.0,19.0,236.5,Aug-20,46543,2019-02-27 09:18:59:180,0.3372,-0.0379,9.9239,-0.0188,0.0012,9.8066,-0.0059,0.0485,0.0213,-2.43,12.5,-41.96,263.82,-0.7,-1.01
94,52.43163,-1.525745,160,0.0,19.0,236.5,Aug-20,47042,2019-02-27 09:18:59:679,0.4543,-0.3213,9.9144,0.0398,-0.073,9.8063,0.0069,0.0485,0.0096,-2.06,12.88,-42.4,265.08,-1.11,-1.18
95,52.43163,-1.525745,160,0.0,19.0,236.5,Aug-20,47543,2019-02-27 09:19:00:180,-0.4179,-0.0664,10.0419,-0.0562,-0.0215,9.8065,-0.0389,-0.0016,0.016,-3.18,13.25,-43.21,260.33,-0.83,-1.33
96,52.43163,-1.525745,160,0.0,19.0,236.5,Aug-20,48042,2019-02-27 09:19:00:679,-0.3457,-0.0916,9.7242,0.0252,-0.0045,9.8066,-0.0091,0.0005,0.0117,-2.81,12.5,-42.4,261.02,-1.1,-1.23
97,52.43163,-1.525745,160,0.0,19.0,236.5,Aug-20,48542,2019-02-27 09:19:01:179,0.7189,0.3849,10.2244,0.0759,0.0655,9.8061,0.0325,0.0154,0.0128,-3.18,13.19,-42.52,259.95,-0.63,-1.72
98,52.43163,-1.525745,160,0.0,19.0,236.5,Aug-20,49042,2019-02-27 09:19:01:679,0.5587,0.141,10.0345,0.018,0.0556,9.8065,-0.0016,0.0101,0.017,-3.18,12.81,-42.08,257.77,0.09,-1.57
99,52.43163,-1.525745,160,0.0,19.0,236.5,Aug-20,49542,2019-02-27 09:19:02:179,0.0137,1.2066,8.5161,0.04,0.0862,9.8062,0.0144,0.025,0.0021,-3.18,11.75,-43.33,254.29,0.98,-1.68
100,52.43163,-1.525745,160,0.0,19.0,236.5,Aug-20,50042,2019-02-27 09:19:02:679,-0.0925,-0.2072,10.2057,-0.0193,0.0168,9.8066,-0.0176,0.0485,-0.0011,-3.56,12.13,-44.08,248.88,1.7,-2.22
101,52.43163,-1.525745,160,0.0,19.0,236.5,Aug-20,50542,2019-02-27 09:19:03:179,-0.2371,0.0129,7.9805,0.0177,-0.1199,9.8059,-0.0197,-0.1742,0.0128,-3.56,11.38,-42.83,249.3,1.14,-2.43
102,52.43163,-1.525745,160,0.0,19.0,236.5,Aug-20,51042,2019-02-27 09:19:03:679,0.3615,1.0976,9.868,0.0119,0.1335,9.8057,0.0154,0.0218,0.0064,-3.93,12.13,-43.65,248.52,2.05,-2.75
103,52.43163,-1.525745,160,0.0,19.0,236.5,Aug-20,51542,2019-02-27 09:19:04:179,0.473,0.981,9.8589,0.1934,0.3225,9.7994,0.0133,0.0154,0.0075,-3.56,12.13,-43.58,240.48,5.06,-2.36
