,GPS LATITUDE (degrees), GPS LONGITUDE (degrees), GPS ALTITUDE (m), GPS SPEED (Kmh), GPS ACCURACY (m), GPS ORIENTATION (Â°),GPS SATELLITES IN RANGE, TIME SINCE START (ms), DATE (YYYY-MO-DD HH-MI-SS_SSS), ACCELEROMETER X (m/s²) , ACCELEROMETER Y (m/s²), ACCELEROMETER Z (m/s²), GRAVITY X (m/s²), GRAVITY Y (m/s²), GRAVITY Z (m/s²), GYROSCOPE Yaw (rad/s), GYROSCOPE Pitch (rad/s), GYROSCOPE Roll (rad/s), MAGNETIC FIELD X (Î¼T), MAGNETIC FIELD Y (Î¼T), MAGNETIC FIELD Z (Î¼T), ORIENTATION (Yaw) (Â°), ORIENTATION (Pitch) (Â°), ORIENTATION (Roll ) (Â°)
617,52.4034,-1.556838,167.08,0.71,2,40.34,29 / 29,61711,2019-09-08 12:04:53:441,-0.2435,-0.1366,9.9226,-0.0025,-0.0019,9.8066,0.0002,-0.0152,-0.0033,-30.19,-36.44,5.06,281.73,-82.43,-168.78
618,52.4034,-1.556838,167.08,0.71,2,40.34,29 / 29,61811,2019-09-08 12:04:53:541,-0.0884,-0.0476,9.8062,-0.0029,-0.0006,9.8065,-0.0047,0.008,0.011,-30.19,-36.25,5.44,281.95,-82.46,-168.6
619,52.4034,-1.556838,167.08,0.71,2,40.34,29 / 29,61911,2019-09-08 12:04:53:641,-0.1882,-0.0546,9.8369,-0.0056,-0.0036,9.8066,0.0109,-0.0123,-0.0007,-29.44,-36.31,5.19,282.5,-82.53,-168.17
620,52.4034,-1.556838,167.08,0.71,2,40.34,29 / 29,62011,2019-09-08 12:04:53:741,0.0798,-0.0462,9.8613,-0.0019,-0.0014,9.8066,0.0021,0.004,-0.0009,-30.06,-35.87,5.19,282.86,-82.57,-167.85
621,52.4034,-1.556838,167.08,0.71,2,40.34,29 / 29,62111,2019-09-08 12:04:53:841,0.0981,-0.1005,9.8977,-0.0037,-0.0021,9.8066,0.0026,-0.0043,0.0014,-30.5,-36.44,5.56,285.0,-82.6,-167.71
622,52.4034,-1.556838,167.08,0.71,2,40.34,29 / 29,62210,2019-09-08 12:04:53:940,0.4139,-0.0946,9.9117,0.0,-0.0032,9.8066,0.0003,-0.0017,0.0038,-30.0,-36.19,5.5,285.47,-82.64,-167.3
623,52.4034,-1.556838,167.08,0.71,2,40.34,28 / 28,62311,2019-09-08 12:04:54:041,0.4918,-0.1408,9.8164,0.0003,-0.0032,9.8066,0.0111,0.0026,0.0049,-29.69,-36.12,5.31,283.88,-82.63,-166.92
624,52.4034,-1.556838,167.08,0.71,2,40.34,28 / 28,62411,2019-09-08 12:04:54:141,0.1074,-0.2059,9.9279,-0.002,-0.0012,9.8066,0.0048,-0.0016,0.0086,-30.12,-36.12,5.38,284.11,-82.62,-166.7
625,52.4034,-1.556838,167.08,0.71,2,40.34,28 / 28,62511,2019-09-08 12:04:54:241,0.3328,-0.1366,9.9147,-0.0008,-0.0007,9.8066,0.0086,-0.0077,-0.009,-29.5,-36.31,5.75,286.35,-82.65,-166.57
626,52.4034,-1.556838,167.08,0.71,2,40.34,28 / 28,62611,2019-09-08 12:04:54:341,0.4178,-0.1005,9.7779,-0.0016,-0.0017,9.8066,0.004,-0.0043,0.0077,-29.69,-36.31,5.94,286.53,-82.68,-166.32
627,52.4034,-1.556838,167.08,0.71,2,40.34,28 / 28,62711,2019-09-08 12:04:54:441,0.332,-0.0105,9.8901,-0.0031,-0.0012,9.8066,0.0057,-0.0029,-0.002,-30.06,-36.62,4.94,284.55,-82.69,-166.11
628,52.4034,-1.556838,167.08,0.71,2,40.34,28 / 28,62811,2019-09-08 12:04:54:541,0.1713,-0.0899,9.9031,0.0003,-0.0014,9.8066,0.0074,-0.0109,-0.0076,-29.94,-36.12,5.13,285.07,-82.72,-165.88
629,52.4034,-1.556838,167.08,0.71,2,40.34,28 / 28,62911,2019-09-08 12:04:54:641,0.3182,-0.0876,9.939,-0.0008,-0.0023,9.8066,-0.004,0.0049,0.0124,-29.87,-36.37,5.38,285.36,-82.72,-165.61
630,52.4034,-1.556838,167.08,0.71,2,40.34,28 / 28,63010,2019-09-08 12:04:54:740,0.3652,-0.1197,9.8282,-0.0017,0.0003,9.8066,0.0018,0.006,-0.0019,-30.12,-36.25,5.38,285.59,-82.74,-165.4
631,52.4034,-1.556838,167.08,0.71,2,40.34,28 / 28,63110,2019-09-08 12:04:54:840,0.4636,-0.1002,9.8648,-0.0032,-0.0006,9.8066,0.0011,-0.0018,-0.0025,-30.19,-36.69,5.56,287.45,-82.77,-165.32
632,52.4034,-1.556838,167.08,0.71,2,40.34,29 / 29,63211,2019-09-08 12:04:54:941,0.326,-0.0628,9.7871,-0.0012,-0.0021,9.8065,0.015,-0.0015,0.0082,-30.56,-36.56,6.0,287.47,-82.76,-165.2
633,52.4034,-1.556838,167.08,0.71,2,40.34,29 / 29,63311,2019-09-08 12:04:55:041,0.3887,-0.1457,9.8729,-0.0025,-0.0001,9.8066,-0.0217,0.0036,-0.0095,-29.75,-36.0,6.0,287.87,-82.78,-165.15
634,52.4034,-1.556838,167.08,0.71,2,40.34,29 / 29,63411,2019-09-08 12:04:55:141,0.1565,-0.1346,9.8865,-0.0005,-0.0014,9.8066,-0.0101,-0.0015,0.0083,-29.56,-36.25,5.75,288.19,-82.8,-164.87
635,52.4034,-1.556838,167.08,0.71,2,40.34,29 / 29,63511,2019-09-08 12:04:55:241,0.4575,-0.1564,9.8493,-0.0008,0.0001,9.8066,0.0271,-0.0166,-0.0113,-29.94,-36.75,5.94,288.06,-82.79,-164.76
636,52.4034,-1.556838,167.08,0.71,2,40.34,29 / 29,63613,2019-09-08 12:04:55:343,0.129,-0.0212,9.9415,-0.0016,-0.0029,9.8066,-0.016,-0.004,-0.0022,-29.94,-36.25,6.06,288.35,-82.82,-164.73
637,52.4034,-1.556838,167.08,0.71,2,40.34,29 / 29,63711,2019-09-08 12:04:55:441,0.3837,-0.0392,9.7671,0.0001,-0.0023,9.8065,0.0038,0.0029,0.0142,-30.19,-36.25,5.81,288.68,-82.81,-164.42
638,52.4034,-1.556838,167.08,0.71,2,40.34,29 / 29,63811,2019-09-08 12:04:55:541,0.1663,-0.0523,9.9635,0.0008,0.0002,9.8066,0.0073,0.0014,-0.0172,-30.19,-35.75,5.63,288.75,-82.82,-164.36
639,52.4034,-1.556838,167.08,0.71,2,40.34,29 / 29,63911,2019-09-08 12:04:55:641,0.2743,-0.0759,9.8789,0.0035,-0.0016,9.8066,0.0091,-0.0066,0.0079,-30.06,-35.87,6.06,288.81,-82.82,-164.3
640,52.4034,-1.556838,167.08,0.71,2,40.34,29 / 29,64011,2019-09-08 12:04:55:741,0.2634,0.0211,9.789,-0.0047,-0.0009,9.8066,-0.0105,-0.0035,-0.0071,-30.31,-36.44,5.19,286.85,-82.8,-164.26
641,52.4034,-1.556838,167.08,0.71,2,40.34,29 / 29,64111,2019-09-08 12:04:55:841,0.2273,0.0398,9.929,-0.0013,-0.0023,9.8066,-0.0041,0.0023,0.0119,-30.25,-36.37,5.75,289.14,-82.81,-163.98
642,52.4034,-1.556838,167.08,0.71,2,40.34,28 / 28,64211,2019-09-08 12:04:55:941,0.2743,-0.14,9.8508,-0.0014,-0.0008,9.8066,-0.0167,0.0077,0.0044,-30.25,-35.87,5.75,289.31,-82.81,-163.81
643,52.4034,-1.556838,167.08,0.71,2,40.34,28 / 28,64311,2019-09-08 12:04:56:041,0.3199,0.0477,9.8005,-0.0005,-0.0023,9.8066,0.0112,-0.0035,0.008,-30.12,-36.0,5.38,287.47,-82.81,-163.69
644,52.4034,-1.556838,167.08,0.71,2,40.34,28 / 28,64411,2019-09-08 12:04:56:141,0.2789,0.0231,9.9687,0.0009,0.0007,9.8066,0.0085,-0.0066,-0.0032,-29.69,-36.44,5.44,287.51,-82.81,-163.64
645,52.4034,-1.556838,167.08,0.71,2,40.34,28 / 28,64511,2019-09-08 12:04:56:241,0.1938,-0.0968,9.8691,0.002,-0.0022,9.8065,0.022,-0.0097,0.0024,-30.44,-36.31,5.5,289.51,-82.81,-163.63
646,52.4034,-1.556838,167.08,0.71,2,40.34,28 / 28,64611,2019-09-08 12:04:56:341,0.3816,-0.0317,9.7616,-0.0027,-0.0006,9.8066,0.0028,-0.0001,-0.0045,-30.0,-36.06,5.63,289.64,-82.8,-163.48
647,52.4034,-1.556838,167.08,0.71,2,40.34,28 / 28,64711,2019-09-08 12:04:56:441,0.306,0.0332,9.9418,-0.001,-0.0013,9.8066,0.0027,0.0006,0.0068,-30.5,-36.12,5.56,289.84,-82.81,-163.31
648,52.4034,-1.556838,167.08,0.71,2,40.34,28 / 28,64811,2019-09-08 12:04:56:541,0.2483,-0.0266,9.909,0.0003,-0.0008,9.8066,-0.0098,0.0028,0.0002,-30.12,-36.25,5.88,289.92,-82.8,-163.22
649,52.4034,-1.556838,167.08,0.71,2,40.34,28 / 28,64910,2019-09-08 12:04:56:640,0.3283,-0.0284,9.7696,0.0009,-0.0013,9.8066,-0.002,0.0076,0.009,-30.75,-36.25,5.5,289.91,-82.79,-163.11
650,52.4034,-1.556838,167.08,0.71,2,40.34,28 / 28,65011,2019-09-08 12:04:56:741,0.2877,0.0187,9.9195,0.001,0.0012,9.8066,-0.0043,0.002,-0.0017,-30.06,-35.81,5.25,288.09,-82.79,-163.06
651,52.4034,-1.556838,167.08,0.71,2,40.34,28 / 28,65113,2019-09-08 12:04:56:843,0.2055,-0.044,9.9575,0.0026,-0.0011,9.8066,0.0051,-0.0081,0.0013,-29.94,-36.06,5.69,290.05,-82.78,-163.07
652,52.4034,-1.556838,167.08,0.71,2,40.34,29 / 29,65213,2019-09-08 12:04:56:943,0.4537,-0.132,9.7985,0.002,0.0004,9.8066,0.0021,-0.0108,-0.0125,-29.37,-36.5,5.88,290.11,-82.75,-163.1
653,52.4034,-1.556838,167.08,0.71,2,40.34,29 / 29,65313,2019-09-08 12:04:57:043,0.4335,-0.0205,9.8311,-0.0003,-0.0002,9.8066,-0.0141,0.0057,0.001,-30.37,-36.31,5.88,289.93,-82.74,-163.14
654,52.4034,-1.556838,167.08,0.71,2,40.34,29 / 29,65411,2019-09-08 12:04:57:141,0.2912,-0.0157,9.929,0.0022,-0.0004,9.8066,-0.0079,0.0017,0.0034,-30.0,-36.44,6.19,289.9,-82.74,-163.17
655,52.4034,-1.556838,167.08,0.71,2,40.34,29 / 29,65511,2019-09-08 12:04:57:241,0.2604,-0.0135,9.8395,0.0044,-0.0014,9.8065,-0.0114,-0.0009,-0.0052,-30.44,-36.19,6.06,289.85,-82.7,-163.17
656,52.4034,-1.556838,167.08,0.71,2,40.34,29 / 29,65611,2019-09-08 12:04:57:341,0.4759,-0.0345,9.7569,0.0003,0.0,9.8066,0.0105,-0.0179,-0.0007,-30.19,-36.37,4.94,287.83,-82.7,-163.2
657,52.4034,-1.556838,167.08,0.71,2,40.34,29 / 29,65710,2019-09-08 12:04:57:440,0.3192,-0.0331,9.848,-0.0001,-0.0012,9.8066,0.0142,-0.0129,-0.0059,-29.87,-36.0,5.19,287.88,-82.69,-163.15
658,52.4034,-1.556838,167.08,0.71,2,40.34,29 / 29,65811,2019-09-08 12:04:57:541,0.2172,0.0025,9.9237,0.0015,-0.001,9.8065,0.0081,-0.005,0.0004,-30.31,-36.25,5.63,289.92,-82.68,-163.09
659,52.4034,-1.556838,167.08,0.71,2,40.34,29 / 29,65910,2019-09-08 12:04:57:640,0.3439,-0.1119,9.7663,-0.0013,-0.0002,9.8066,0.0023,0.0078,-0.0007,-30.06,-35.81,5.75,289.98,-82.66,-163.0
660,52.4034,-1.556838,167.08,0.71,2,40.34,29 / 29,66011,2019-09-08 12:04:57:741,0.3143,-0.032,9.8151,0.0034,-0.001,9.8066,-0.0145,0.0045,-0.0027,-30.25,-36.31,5.75,289.92,-82.66,-163.05
661,52.4034,-1.556838,167.08,0.71,2,40.34,29 / 29,66111,2019-09-08 12:04:57:841,0.2636,-0.0722,9.9658,0.0037,0.0006,9.8066,-0.0223,0.0174,0.0083,-29.75,-35.81,6.0,289.89,-82.63,-163.05
662,52.4034,-1.556838,167.08,0.71,2,40.34,29 / 29,66211,2019-09-08 12:04:57:941,0.4071,-0.093,9.7837,-0.0004,-0.0015,9.8066,0.0035,0.0047,-0.007,-30.44,-36.0,5.44,287.82,-82.62,-163.11
663,52.4034,-1.556838,167.08,0.71,2,40.34,27 / 27,66311,2019-09-08 12:04:58:041,0.4037,-0.015,9.7887,-0.0026,0.0013,9.8065,0.0116,-0.0073,0.0027,-29.81,-36.19,6.0,289.82,-82.61,-163.09
664,52.4034,-1.556838,167.08,0.71,2,40.34,27 / 27,66410,2019-09-08 12:04:58:140,0.2881,-0.0713,9.97,0.0018,-0.0012,9.8066,0.0042,-0.0064,-0.0131,-30.0,-36.19,5.81,289.81,-82.6,-163.09
665,52.4034,-1.556838,167.08,0.71,2,40.34,27 / 27,66511,2019-09-08 12:04:58:241,0.3438,-0.1315,9.8063,-0.0005,-0.0008,9.8066,0.0139,-0.0077,0.0005,-29.75,-36.0,6.56,291.8,-82.58,-163.06
666,52.4034,-1.556838,167.08,0.71,2,40.34,27 / 27,66610,2019-09-08 12:04:58:340,0.3774,-0.0771,9.7938,0.003,-0.0005,9.8066,-0.0081,0.0008,-0.0049,-30.25,-36.0,6.19,289.69,-82.57,-163.16
667,52.4034,-1.556838,167.08,0.71,2,40.34,27 / 27,66711,2019-09-08 12:04:58:441,0.3807,-0.0731,9.9264,0.0036,0.001,9.8066,-0.0118,0.0084,0.0109,-30.12,-36.0,5.69,289.56,-82.54,-163.26
668,52.4034,-1.556838,167.08,0.71,2,40.34,27 / 27,66811,2019-09-08 12:04:58:541,0.2599,-0.0631,9.8322,0.0001,-0.0005,9.8066,-0.0079,0.0054,-0.0049,-30.12,-35.87,5.56,289.41,-82.51,-163.36
669,52.4034,-1.556838,167.08,0.71,2,40.34,27 / 27,66910,2019-09-08 12:04:58:640,0.3903,-0.093,9.8348,-0.0007,0.0008,9.8066,0.0047,0.0085,0.0114,-29.81,-36.06,6.06,289.33,-82.49,-163.42
670,52.4034,-1.556838,167.08,0.71,2,40.34,27 / 27,67011,2019-09-08 12:04:58:741,0.4046,-0.1113,9.8882,0.0041,-0.0008,9.8066,-0.0087,-0.0039,-0.0106,-30.0,-36.12,6.5,291.31,-82.47,-163.4
671,52.4034,-1.556838,167.08,0.71,2,40.34,27 / 27,67110,2019-09-08 12:04:58:840,0.1254,-0.0209,9.9168,0.0009,0.0011,9.8066,0.0082,-0.0079,-0.001,-29.75,-35.5,6.19,289.43,-82.45,-163.51
672,52.4034,-1.556838,167.08,0.71,2,40.34,28 / 28,67212,2019-09-08 12:04:58:942,0.3154,-0.0572,9.9183,0.0018,-0.0015,9.8066,0.0119,-0.0105,-0.0054,-30.0,-36.0,6.19,289.19,-82.44,-163.49
673,52.4034,-1.556838,167.08,0.71,2,40.34,28 / 28,67311,2019-09-08 12:04:59:041,0.3092,-0.1326,9.8004,0.0011,0.0003,9.8066,0.0105,-0.0132,0.0046,-30.06,-36.12,6.13,289.21,-82.42,-163.45
674,52.4034,-1.556838,167.08,0.71,2,40.34,28 / 28,67412,2019-09-08 12:04:59:142,0.2443,-0.0024,9.9483,0.002,0.0005,9.8066,-0.0073,0.0007,-0.0003,-29.75,-36.62,5.81,288.93,-82.4,-163.45
675,52.4034,-1.556838,167.08,0.71,2,40.34,28 / 28,67511,2019-09-08 12:04:59:241,0.2992,-0.0325,9.9773,-0.0006,-0.0007,9.8066,0.0095,-0.0035,0.0038,-29.81,-35.87,6.56,291.06,-82.39,-163.53
676,52.4034,-1.556838,167.08,0.71,2,40.34,28 / 28,67611,2019-09-08 12:04:59:341,0.3382,-0.0939,9.7761,0.0019,0.0,9.8066,-0.0178,0.013,0.0024,-30.25,-36.31,5.69,288.97,-82.35,-163.59
677,52.4034,-1.556838,167.08,0.71,2,40.34,28 / 28,67711,2019-09-08 12:04:59:441,0.2702,-0.0386,9.8873,0.0033,-0.0013,9.8066,-0.0146,0.0124,0.0058,-29.81,-35.87,5.75,288.88,-82.32,-163.65
678,52.4034,-1.556838,167.08,0.71,2,40.34,28 / 28,67810,2019-09-08 12:04:59:540,0.2224,-0.0327,9.9702,0.0033,-0.001,9.8066,0.0051,-0.0069,0.0046,-30.12,-35.5,6.94,291.12,-82.3,-163.61
679,52.4034,-1.556838,167.08,0.71,2,40.34,28 / 28,67911,2019-09-08 12:04:59:641,0.2888,-0.0351,9.8133,0.0001,-0.0015,9.8066,0.0167,-0.0119,-0.006,-30.25,-36.37,6.25,288.91,-82.31,-163.6
680,52.4034,-1.556838,167.08,0.71,2,40.34,28 / 28,68011,2019-09-08 12:04:59:741,0.2526,-0.0406,9.8416,-0.0004,0.0011,9.8066,0.0151,-0.0111,-0.0008,-30.31,-35.75,6.31,288.94,-82.27,-163.53
681,52.4034,-1.556838,167.08,0.71,2,40.34,28 / 28,68111,2019-09-08 12:04:59:841,0.2927,-0.0297,9.9175,0.0019,-0.0012,9.8066,0.0109,-0.011,-0.0082,-30.12,-36.0,6.81,290.85,-82.26,-163.59
682,52.4034,-1.556838,167.08,0.71,2,40.34,26 / 28,68212,2019-09-08 12:04:59:942,0.3672,-0.1097,9.8051,0.0035,0.0008,9.8066,-0.0022,0.0023,0.0077,-29.81,-35.44,6.56,291.05,-82.24,-163.62
683,52.4034,-1.556838,167.08,0.71,2,40.34,26 / 28,68311,2019-09-08 12:05:00:041,0.1186,0.0304,9.9229,0.0029,-0.0011,9.8066,-0.0214,0.009,0.0002,-30.44,-35.19,5.81,288.93,-82.2,-163.7
684,52.4034,-1.556838,167.08,0.71,2,40.34,26 / 28,68411,2019-09-08 12:05:00:141,0.181,-0.0061,9.8543,-0.0014,0.0011,9.8066,0.0017,0.0054,0.0108,-29.81,-35.44,6.06,288.88,-82.18,-163.73
685,52.4034,-1.556838,167.08,0.71,2,40.34,26 / 28,68511,2019-09-08 12:05:00:241,0.3695,-0.0332,9.7975,0.0001,-0.0007,9.8066,0.0023,0.0051,-0.0023,-30.12,-35.62,6.0,288.6,-82.18,-163.75
686,52.4034,-1.556838,167.08,0.71,2,40.34,26 / 28,68611,2019-09-08 12:05:00:341,0.1857,-0.0051,9.9082,0.0009,-0.0006,9.8066,0.0144,-0.0034,0.0011,-30.25,-35.94,7.06,290.63,-82.16,-163.67
687,52.4034,-1.556838,167.08,0.71,2,40.34,26 / 28,68711,2019-09-08 12:05:00:441,0.1283,0.0042,9.9167,0.0017,-0.0014,9.8066,0.0103,-0.0132,-0.0098,-29.87,-36.25,6.88,290.62,-82.13,-163.66
688,52.4034,-1.556838,167.08,0.71,2,40.34,26 / 28,68815,2019-09-08 12:05:00:545,0.2232,0.0151,9.8969,0.0027,0.0005,9.8066,0.0155,-0.014,-0.0016,-30.0,-36.56,6.75,290.24,-82.11,-163.74
689,52.4034,-1.556838,167.08,0.71,2,40.34,26 / 28,68911,2019-09-08 12:05:00:641,0.2734,-0.0116,9.8159,0.003,-0.0003,9.8066,0.0022,-0.0113,-0.0026,-30.0,-36.19,6.5,290.43,-82.08,-163.77
690,52.4034,-1.556838,167.08,0.71,2,40.34,26 / 28,69011,2019-09-08 12:05:00:741,0.1879,-0.0318,9.9462,0.0011,-0.0002,9.8066,0.0044,-0.0013,0.0042,-30.44,-36.37,6.5,290.45,-82.08,-163.75
691,52.4034,-1.556838,167.08,0.71,2,40.34,26 / 28,69111,2019-09-08 12:05:00:841,0.1332,-0.0023,9.9508,0.0004,0.0004,9.8066,-0.0088,0.0077,0.0028,-29.75,-36.25,6.56,290.37,-82.05,-163.79
692,52.4034,-1.556838,167.08,0.71,2,40.34,27 / 27,69211,2019-09-08 12:05:00:941,0.2955,-0.0886,9.8032,0.002,0.0,9.8066,-0.0199,0.0195,0.0026,-29.87,-35.5,6.44,288.54,-82.03,-163.87
693,52.4034,-1.556838,167.08,0.71,2,40.34,27 / 27,69311,2019-09-08 12:05:01:041,0.387,-0.0458,9.84,0.0006,0.0003,9.8066,-0.0193,0.0086,0.0019,-30.0,-35.87,6.44,288.18,-82.01,-163.94
694,52.4034,-1.556838,167.08,0.71,2,40.34,27 / 27,69411,2019-09-08 12:05:01:141,0.2332,0.0262,9.9144,0.0005,-0.001,9.8066,-0.0084,0.0061,-0.0025,-30.5,-36.06,6.63,290.11,-82.0,-163.98
695,52.4034,-1.556838,167.08,0.71,2,40.34,27 / 27,69511,2019-09-08 12:05:01:241,0.2598,-0.0702,9.9078,-0.0015,0.0004,9.8066,0.012,-0.001,-0.0023,-29.5,-36.5,6.44,288.24,-81.99,-163.94
696,52.4034,-1.556838,167.08,0.71,2,40.34,27 / 27,69611,2019-09-08 12:05:01:341,0.2867,-0.0811,9.8171,0.0024,-0.0012,9.8066,0.0076,-0.0077,-0.0107,-29.87,-35.69,6.44,288.13,-81.99,-163.96
697,52.4034,-1.556838,167.08,0.71,2,40.34,27 / 27,69711,2019-09-08 12:05:01:441,0.2654,0.0067,9.8664,0.0005,0.0008,9.8066,0.0172,-0.0135,-0.0003,-30.19,-36.37,6.5,290.09,-81.96,-163.95
698,52.4034,-1.556838,167.08,0.71,2,40.34,27 / 27,69811,2019-09-08 12:05:01:541,0.2298,-0.1092,9.952,0.002,-0.0009,9.8066,-0.0086,0.0005,-0.0089,-30.25,-36.37,6.88,290.02,-81.95,-164.01
699,52.4034,-1.556838,167.08,0.71,2,40.34,27 / 27,69911,2019-09-08 12:05:01:641,0.3182,-0.075,9.7773,0.0021,0.0011,9.8066,-0.0063,-0.0021,0.0058,-29.69,-36.37,6.5,289.85,-81.92,-164.14
700,52.4034,-1.556838,167.08,0.71,2,40.34,27 / 27,70011,2019-09-08 12:05:01:741,0.2686,-0.0185,9.7556,-0.0005,-0.0001,9.8066,-0.0091,0.0169,-0.0032,-30.19,-36.62,6.44,287.51,-81.9,-164.19
701,52.4034,-1.556838,167.08,0.71,2,40.34,27 / 27,70113,2019-09-08 12:05:01:843,0.1404,-0.0499,9.9765,0.0006,0.0008,9.8066,-0.0018,0.0066,0.0159,-29.75,-36.19,6.63,289.68,-81.88,-164.25
702,52.4034,-1.556838,167.08,0.71,2,40.34,27 / 27,70211,2019-09-08 12:05:01:941,0.1544,-0.0409,9.8924,0.0034,-0.0015,9.8066,-0.0143,0.0088,-0.0003,-29.94,-35.44,6.94,289.92,-81.86,-164.25
703,52.4034,-1.556838,167.08,0.71,2,40.34,27 / 27,70310,2019-09-08 12:05:02:040,0.153,-0.0567,9.7691,0.0028,0.0008,9.8066,-0.0161,0.0018,0.0034,-30.12,-36.0,6.38,287.59,-81.82,-164.28
704,52.4034,-1.556838,167.08,0.71,2,40.34,27 / 27,70411,2019-09-08 12:05:02:141,0.1843,-0.0129,9.912,0.0002,0.0003,9.8066,0.0106,-0.0123,-0.0015,-29.62,-36.0,5.88,287.61,-81.82,-164.26
705,52.4034,-1.556838,167.08,0.71,2,40.34,27 / 27,70510,2019-09-08 12:05:02:240,0.1365,0.0278,9.93,0.0018,0.0003,9.8066,0.0125,-0.0186,-0.0009,-30.19,-36.12,6.69,289.58,-81.81,-164.26
706,52.4034,-1.556838,167.08,0.71,2,40.34,27 / 27,70611,2019-09-08 12:05:02:341,0.118,-0.0816,9.8313,0.0017,-0.0001,9.8066,0.006,-0.0012,-0.0018,-30.25,-35.69,6.19,287.53,-81.79,-164.3
707,52.4034,-1.556838,167.08,0.71,2,40.34,27 / 27,70711,2019-09-08 12:05:02:441,0.1927,0.0165,9.809,0.0004,0.0,9.8066,0.0035,0.0034,0.001,-29.81,-36.37,6.69,289.42,-81.78,-164.37
708,52.4034,-1.556838,167.08,0.71,2,40.34,27 / 27,70811,2019-09-08 12:05:02:541,0.076,0.0483,9.9724,0.0032,0.0013,9.8066,-0.0048,0.0013,0.0035,-30.06,-35.75,5.88,287.42,-81.76,-164.36
709,52.4034,-1.556838,167.08,0.71,2,40.34,27 / 27,70911,2019-09-08 12:05:02:641,0.112,-0.0115,9.9011,0.0024,-0.0003,9.8066,-0.0176,0.0063,0.0045,-30.06,-36.12,6.38,287.25,-81.73,-164.5
710,52.4034,-1.556838,167.08,0.71,2,40.34,27 / 27,71010,2019-09-08 12:05:02:740,0.1276,0.0228,9.8814,-0.0022,0.0012,9.8066,0.0064,0.0061,0.0082,-30.0,-36.31,5.81,287.16,-81.71,-164.56
