,GPS LATITUDE (degrees), GPS LONGITUDE (degrees), GPS ALTITUDE (m), GPS SPEED (Kmh), GPS ACCURACY (m), GPS ORIENTATION (Â°),GPS SATELLITES IN RANGE, TIME SINCE START (ms), DATE (YYYY-MO-DD HH-MI-SS_SSS), ACCELEROMETER X (m/s²) , ACCELEROMETER Y (m/s²), ACCELEROMETER Z (m/s²), GRAVITY X (m/s²), GRAVITY Y (m/s²), GRAVITY Z (m/s²), GYROSCOPE Yaw (rad/s), GYROSCOPE Pitch (rad/s), GYROSCOPE Roll (rad/s), MAGNETIC FIELD X (Î¼T), MAGNETIC FIELD Y (Î¼T), MAGNETIC FIELD Z (Î¼T), ORIENTATION (Yaw) (Â°), ORIENTATION (Pitch) (Â°), ORIENTATION (Roll ) (Â°)
10,51.94965,-1.200867,179,0.0,14,187.0,Nov-21,5017,2019-02-27 10:15:56:537,0.0478,-0.0186,9.7339,0.0007,0.0011,9.8067,-0.0085,-0.0085,0.0011,20.73,-3.08,-33.91,7.0,2.49,-1.02
11,51.94965,-1.200867,179,0.0,14,187.0,Nov-21,5518,2019-02-27 10:15:57:038,0.1081,0.0959,9.759,0.0005,0.0025,9.8066,0.0,0.0117,0.0032,20.73,-3.08,-33.47,7.03,2.48,-1.02
12,51.94965,-1.200867,179,0.0,14,187.0,Nov-21,6018,2019-02-27 10:15:57:538,-0.0255,-0.0016,9.8087,-0.0025,-0.001,9.8067,-0.0053,-0.0032,-0.0021,20.73,-3.08,-34.28,6.98,2.49,-1.03
13,51.94965,-1.200867,179,0.0,14,187.0,Nov-21,6517,2019-02-27 10:15:58:037,0.0616,-0.0091,9.6701,0.0027,-0.0003,9.8067,-0.0021,-0.0064,-0.0011,21.1,-3.08,-33.03,7.01,2.48,-1.03
14,51.94965,-1.200867,179,0.0,14,187.0,Nov-21,7018,2019-02-27 10:15:58:538,-0.0596,-0.0497,9.8095,-0.0026,-0.0014,9.8066,0.0064,0.0149,0.0,20.73,-3.08,-33.85,6.96,2.49,-1.05
15,51.94965,-1.200867,179,0.0,14,187.0,Nov-21,7517,2019-02-27 10:15:59:037,-0.0658,0.0333,9.5725,0.004,0.0018,9.8066,0.0021,0.0181,0.0011,20.73,-3.08,-33.85,6.95,2.48,-1.05
16,51.94965,-1.200867,179,0.0,14,187.0,Nov-21,8018,2019-02-27 10:15:59:538,-0.0037,0.0948,9.5953,0.0002,0.001,9.8067,0.0021,0.0096,0.0021,20.73,-3.08,-33.41,7.0,2.48,-1.04
17,51.94965,-1.200867,179,0.0,14,187.0,Nov-21,8517,2019-02-27 10:16:00:037,0.1066,-0.0555,10.048,-0.0004,-0.0026,9.8066,-0.0011,0.0,0.0021,20.73,-2.71,-33.85,6.98,2.49,-1.03
18,51.94965,-1.200867,179,0.0,14,187.0,Nov-21,9017,2019-02-27 10:16:00:537,0.0237,0.0029,9.6254,0.0005,-0.0001,9.8067,0.0,0.0053,0.0011,20.73,-3.08,-33.85,6.97,2.49,-1.04
19,51.94965,-1.200867,179,0.0,14,187.0,Nov-21,9518,2019-02-27 10:16:01:038,-0.1038,-0.0603,9.7604,-0.0006,-0.0004,9.8067,-0.0032,0.0075,0.0032,20.35,-3.08,-33.85,7.34,2.48,-1.04
20,51.94965,-1.200867,179,0.0,14,187.0,Nov-21,10018,2019-02-27 10:16:01:538,-0.0004,-0.0232,9.6552,0.002,0.0,9.8067,0.0032,0.0075,-0.0011,20.35,-3.08,-33.85,7.35,2.48,-1.03
21,51.94965,-1.200867,179,0.0,14,187.0,Nov-21,10518,2019-02-27 10:16:02:038,-0.0459,-0.0783,9.8839,-0.0033,-0.0024,9.8066,0.0032,-0.0117,-0.0053,20.73,-3.08,-33.41,7.0,2.48,-1.04
22,51.94965,-1.200867,179,0.0,14,187.0,Nov-21,11017,2019-02-27 10:16:02:537,-0.0469,-0.0319,9.6826,0.0009,-0.0016,9.8067,-0.0053,0.0,0.0,20.35,-4.15,-31.78,10.46,2.49,-1.02
23,51.94965,-1.200867,179,0.0,14,187.0,Nov-21,11517,2019-02-27 10:16:03:037,-0.0598,0.0349,9.6946,-0.0012,0.0017,9.8067,0.0043,-0.0064,-0.0021,20.35,-3.77,-30.97,10.48,2.49,-1.02
24,51.94965,-1.200867,179,0.0,14,187.0,Nov-21,12017,2019-02-27 10:16:03:537,-0.0099,0.0283,9.7103,0.002,-0.0018,9.8067,0.0053,0.016,0.0011,20.35,-3.4,-31.72,7.43,2.49,-1.03
25,51.94965,-1.200867,179,0.0,14,187.0,Nov-21,12517,2019-02-27 10:16:04:037,0.0224,-0.0499,9.8771,0.0007,-0.0021,9.8067,0.0032,-0.0085,-0.0021,20.73,-3.77,-30.97,9.98,2.48,-1.01
26,51.94965,-1.200867,179,0.0,14,187.0,Nov-21,13017,2019-02-27 10:16:04:537,-0.3906,0.7729,10.0424,-0.0118,0.0146,9.8066,0.0032,0.0106,0.0021,20.35,-4.15,-31.35,10.48,2.48,-1.02
27,51.94965,-1.200867,179,0.0,14,187.0,Nov-21,13517,2019-02-27 10:16:05:037,-0.106,-0.0064,9.7821,0.0071,-0.0176,9.8066,-0.0032,0.017,0.0032,21.1,-1.21,-34.16,1.17,2.49,-1.02
28,51.94965,-1.200867,179,0.0,14,187.0,Nov-21,14018,2019-02-27 10:16:05:538,-1.0062,-0.3027,9.8049,-0.659,-0.0984,9.784,-0.0234,-0.0117,0.0043,20.35,-0.52,-34.6,0.59,-2.59,-1.27
29,51.94965,-1.200867,179,0.0,14,187.0,Nov-21,14518,2019-02-27 10:16:06:038,-0.2335,-0.1246,9.9079,-0.0153,0.0027,9.8066,-0.0107,-0.0117,0.0,19.98,-0.52,-34.16,1.68,1.27,-0.74
30,51.94965,-1.200867,179,0.0,14,187.0,Nov-21,15018,2019-02-27 10:16:06:538,-0.0829,0.0805,9.5759,-0.0243,-0.0033,9.8066,0.0011,-0.0181,-0.0032,20.35,-0.15,-34.6,358.62,1.49,-0.75
31,51.94965,-1.200867,179,0.0,14,187.0,Nov-21,15518,2019-02-27 10:16:07:038,-0.0779,-0.1245,9.9035,-0.0185,-0.0039,9.8066,-0.0149,0.0245,0.0053,20.35,-0.15,-34.97,358.65,1.63,-0.73
32,51.94965,-1.200867,179,0.0,14,187.0,Nov-21,16017,2019-02-27 10:16:07:537,-0.0857,0.0661,9.7224,-0.0132,-0.0014,9.8066,0.0,-0.0011,0.0011,20.35,-0.83,-34.1,1.73,1.9,-0.73
33,51.94965,-1.200867,179,0.0,14,187.0,Nov-21,16518,2019-02-27 10:16:08:038,-0.0327,-0.0764,9.7633,-0.0104,-0.0049,9.8066,-0.0053,-0.0096,-0.0011,19.98,-0.46,-33.35,358.78,1.96,-0.7
34,51.94965,-1.200867,179,0.0,14,187.0,Nov-21,17018,2019-02-27 10:16:08:538,0.0306,-0.0114,9.7386,-0.0061,0.0,9.8066,0.0085,-0.0202,-0.0032,19.98,-1.58,-30.91,4.88,2.0,-0.72
35,51.94965,-1.200867,179,0.0,14,187.0,Nov-21,17518,2019-02-27 10:16:09:038,-0.0266,0.0859,9.6303,-0.0042,-0.0018,9.8067,0.0,0.0085,0.0011,20.35,-0.15,-34.53,358.65,2.07,-0.72
36,51.94965,-1.200867,179,0.0,14,187.0,Nov-21,18017,2019-02-27 10:16:09:537,-0.1291,-0.0343,10.0709,-0.0074,0.0002,9.8066,-0.0043,0.0266,0.0021,19.98,-0.15,-34.1,358.71,2.1,-0.71
37,51.94965,-1.200867,179,0.0,14,187.0,Nov-21,18518,2019-02-27 10:16:10:038,0.6923,-0.0373,9.8274,0.0727,-0.0067,9.8064,-0.0011,0.0138,-0.0011,19.98,-0.15,-34.53,358.69,2.07,-0.7
38,51.94965,-1.200867,179,0.0,14,187.0,Nov-21,19018,2019-02-27 10:16:10:538,0.4253,0.0625,9.7749,0.204,-0.0101,9.8045,-0.0011,-0.0266,0.0,19.66,-0.83,-34.1,1.77,0.87,-0.67
39,51.94965,-1.200867,179,0.0,14,187.0,Nov-21,19519,2019-02-27 10:16:11:039,-0.2907,-0.0875,9.7549,-0.0358,-0.0089,9.8066,0.0107,-0.0256,0.0064,19.98,-0.15,-34.91,358.87,0.75,-0.63
40,51.94965,-1.200867,179,0.0,14,187.0,Nov-21,20018,2019-02-27 10:16:11:538,-0.2319,0.0343,9.6083,-0.0446,-0.0259,9.8065,0.0128,-0.0107,0.0181,18.91,-0.15,-34.91,359.2,1.22,-0.42
41,51.94965,-1.200867,179,0.0,14,187.0,Nov-21,20517,2019-02-27 10:16:12:037,0.2942,-0.1857,9.8395,0.0559,-0.0344,9.8064,0.0021,-0.0032,0.0533,19.29,0.23,-34.53,359.34,1.51,-0.34
42,51.94965,-1.200867,179,0.0,14,187.0,Nov-21,21017,2019-02-27 10:16:12:537,0.1954,-0.2162,9.7386,0.0869,-0.0858,9.8059,0.0277,0.0128,0.0874,19.66,0.98,-34.91,357.67,0.64,0.33
43,51.94965,-1.200867,179,0.0,14,187.0,Nov-21,21517,2019-02-27 10:16:13:037,0.0015,-0.1418,9.6969,0.0037,-0.0972,9.8062,-0.0064,-0.0266,0.1715,19.29,2.42,-35.35,355.31,0.3,0.75
44,51.94965,-1.200867,179,0.0,14,187.0,Nov-21,22017,2019-02-27 10:16:13:537,-0.0675,-0.1802,9.8551,-0.0243,-0.0802,9.8063,0.0256,0.017,0.2152,18.91,2.79,-34.91,353.35,0.23,1.31
45,51.94965,-1.200867,179,0.0,14,187.0,Nov-21,22517,2019-02-27 10:16:14:037,-0.0024,-0.5555,8.8854,0.2201,-0.3148,9.7991,0.0245,0.0373,0.3409,17.3,7.25,-34.48,344.26,-1.32,3.33
46,51.94965,-1.200867,179,0.0,14,187.0,Nov-21,23017,2019-02-27 10:16:14:537,-0.1641,-0.5128,9.4207,0.0309,-0.1739,9.8051,0.0053,0.0224,0.3899,17.56,8.85,-34.43,341.3,-1.77,4.26
47,51.94965,-1.200867,179,0.0,14,187.0,Nov-21,23517,2019-02-27 10:16:15:037,-0.1015,-0.4416,9.5163,0.0432,-0.1057,9.806,0.016,0.0075,0.4613,13.42,14.03,-34.82,324.62,-2.88,5.61
48,51.94965,-1.200867,179,0.0,14,187.0,Nov-21,24018,2019-02-27 10:16:15:538,-0.4382,0.0516,9.7668,0.0165,-0.0703,9.8064,0.0383,-0.0181,0.4336,11.1,16.63,-34.69,315.68,-3.62,6.42
49,51.94965,-1.200867,179,0.0,14,187.0,Nov-21,24518,2019-02-27 10:16:16:038,0.1259,0.3475,9.9254,0.0372,-0.0729,9.8063,-0.0075,-0.0373,0.3856,8.17,18.06,-34.31,306.9,-3.98,6.64
50,51.94965,-1.200867,179,0.0,14,187.0,Nov-21,25017,2019-02-27 10:16:16:537,0.4403,0.4509,10.1907,0.1185,-0.0216,9.8059,0.032,-0.0384,0.2237,4.43,19.58,-35.05,294.55,-5.25,6.17
51,51.94965,-1.200867,179,0.0,14,187.0,Nov-21,25518,2019-02-27 10:16:17:038,-0.2876,1.032,9.4075,-0.0539,0.2237,9.804,0.0149,-0.0245,0.1587,3.93,19.91,-34.84,294.75,-5.66,5.59
52,51.94965,-1.200867,179,0.0,14,187.0,Nov-21,26017,2019-02-27 10:16:17:537,0.377,0.9911,9.6396,0.0145,0.2169,9.8042,0.0011,-0.0107,0.0692,2.05,19.91,-35.28,279.55,-1.5,3.96
53,51.94965,-1.200867,179,0.0,14,187.0,Nov-21,26518,2019-02-27 10:16:18:038,0.5238,0.9462,9.7227,0.1429,0.2227,9.8031,-0.0149,-0.0053,0.016,0.99,18.85,-35.28,274.07,-0.36,2.92
54,51.94965,-1.200867,179,0.0,14,187.0,Nov-21,27018,2019-02-27 10:16:18:538,1.1254,0.7619,10.1264,0.2318,0.2507,9.8007,-0.0224,-0.0128,-0.0874,0.99,19.6,-35.65,270.62,1.25,2.0
55,51.94965,-1.200867,179,0.0,14,187.0,Nov-21,27517,2019-02-27 10:16:19:037,0.6019,1.3331,9.9609,0.1935,0.3541,9.7983,-0.0266,-0.0139,-0.1513,3.18,19.23,-35.72,270.07,4.75,-0.54
56,51.94965,-1.200867,179,0.0,14,187.0,Nov-21,28018,2019-02-27 10:16:19:538,-0.339,0.4735,10.0114,-0.0551,0.16,9.8052,-0.0043,-0.0352,-0.1427,4.61,19.23,-35.65,273.33,6.16,-1.67
57,51.94965,-1.200867,179,0.0,14,187.0,Nov-21,28518,2019-02-27 10:16:20:038,-0.6813,-0.548,10.0004,-0.0941,0.0238,9.8062,0.0202,-0.0064,-0.1108,5.74,18.48,-36.09,273.11,7.96,-1.78
58,51.94965,-1.200867,179,0.0,14,187.0,Nov-21,29017,2019-02-27 10:16:20:537,-0.543,-0.6058,9.6851,-0.1003,-0.0863,9.8058,0.0117,0.0149,-0.1012,6.86,18.48,-35.72,277.0,7.49,-1.16
59,51.94965,-1.200867,179,0.0,14,187.0,Nov-21,29517,2019-02-27 10:16:21:037,-0.2643,-0.6433,9.8917,-0.0634,-0.0195,9.8064,0.0053,-0.016,-0.0511,8.3,17.73,-34.84,280.32,7.56,-0.67
60,51.94965,-1.200867,179,0.0,14,187.0,Nov-21,30017,2019-02-27 10:16:21:537,-0.2534,-0.8116,9.6748,-0.0355,-0.1657,9.8052,0.0043,-0.017,-0.033,8.58,17.72,-35.13,285.33,6.58,0.04
61,51.94965,-1.200867,179,0.0,14,187.0,Nov-21,30517,2019-02-27 10:16:22:037,-0.1497,-0.4856,9.8538,-0.0266,-0.097,9.8061,-0.0053,0.0224,-0.0053,8.2,17.41,-35.13,284.43,5.94,0.31
62,51.94965,-1.200867,179,0.0,14,187.0,Nov-21,31017,2019-02-27 10:16:22:537,0.1471,-0.6675,9.7083,-0.0209,-0.077,9.8063,-0.0032,-0.0075,0.0032,8.58,17.72,-35.51,288.32,5.04,0.86
63,51.94965,-1.200867,179,0.0,14,187.0,Nov-21,31518,2019-02-27 10:16:23:038,0.0704,-0.4354,9.8242,0.0171,-0.1202,9.8059,0.0043,0.0181,0.0021,8.2,17.72,-35.88,287.22,4.09,0.98
64,51.94965,-1.200867,179,0.0,14,187.0,Nov-21,32017,2019-02-27 10:16:23:537,0.192,-0.3687,9.5414,0.0178,-0.094,9.8062,-0.0085,-0.0085,0.0011,8.2,17.41,-35.94,289.69,3.39,1.09
65,51.94965,-1.200867,179,0.0,14,187.0,Nov-21,32517,2019-02-27 10:16:24:037,-0.0671,-0.151,9.9155,0.016,-0.0559,9.8065,0.0043,-0.0011,0.0,8.58,17.72,-35.07,294.15,2.08,1.31
66,51.94965,-1.200867,179,0.0,14,187.0,Nov-21,33018,2019-02-27 10:16:24:538,0.2074,-0.1958,9.6176,0.0101,-0.0379,9.8066,-0.0128,0.0298,0.0011,8.2,17.72,-35.51,291.83,1.77,1.34
67,51.94965,-1.200867,179,0.0,14,187.0,Nov-21,33517,2019-02-27 10:16:25:037,-0.0737,-0.1383,10.0474,0.0051,-0.0278,9.8066,0.0075,0.0117,0.0011,8.2,17.41,-35.51,293.84,1.38,1.41
68,51.94965,-1.200867,179,0.0,14,187.0,Nov-21,34017,2019-02-27 10:16:25:537,0.398,-0.5202,9.7224,0.0808,-0.1254,9.8055,0.0,0.032,-0.0298,8.2,17.72,-35.07,293.65,0.75,1.29
69,51.94965,-1.200867,179,0.0,14,187.0,Nov-21,34518,2019-02-27 10:16:26:038,0.1707,-0.1745,9.5499,0.0529,-0.067,9.8063,-0.0117,-0.0011,-0.0437,9.26,17.41,-35.51,299.13,-0.11,1.15
70,51.94965,-1.200867,179,0.0,14,187.0,Nov-21,35018,2019-02-27 10:16:26:538,-0.0102,0.0986,9.876,0.0444,-0.017,9.8065,-0.0021,0.0043,-0.0735,9.26,16.66,-35.07,300.31,-0.99,0.92
71,51.94965,-1.200867,179,0.0,14,187.0,Nov-21,35518,2019-02-27 10:16:27:038,0.0883,0.0257,9.6044,0.0708,-0.0079,9.8064,-0.0021,0.0032,-0.0937,9.64,16.66,-35.07,302.88,-1.24,0.58
72,51.94965,-1.200867,179,0.0,14,187.0,Nov-21,36017,2019-02-27 10:16:27:537,0.0063,0.2947,9.3709,0.0147,0.0291,9.8066,0.0085,0.0,-0.1268,11.83,16.29,-35.13,308.71,-1.16,0.24
73,51.94965,-1.200867,179,0.0,14,187.0,Nov-21,36518,2019-02-27 10:16:28:038,-0.0671,0.2982,9.8757,0.0178,0.0338,9.8066,0.0032,0.017,-0.1619,12.48,15.55,-35.29,308.37,-1.07,0.04
74,51.94965,-1.200867,179,0.0,14,187.0,Nov-21,37018,2019-02-27 10:16:28:538,0.0256,0.2622,9.844,0.0293,0.0309,9.8066,-0.0011,0.0064,-0.1758,13.92,14.87,-35.73,314.16,-0.94,-0.04
75,51.94965,-1.200867,179,0.0,14,187.0,Nov-21,37517,2019-02-27 10:16:29:037,-0.2838,0.3536,9.9112,-0.0147,0.0206,9.8066,-0.0192,-0.0277,-0.1918,15.05,13.37,-34.91,319.56,-0.78,-0.31
76,51.94965,-1.200867,179,0.0,14,187.0,Nov-21,38018,2019-02-27 10:16:29:538,-0.1068,0.3811,9.7235,-0.0164,0.094,9.8062,0.0075,0.0245,-0.1896,15.68,12.3,-35.16,322.84,-0.44,-0.54
77,51.94965,-1.200867,179,0.0,14,187.0,Nov-21,38517,2019-02-27 10:16:30:037,-0.1422,0.2913,9.8794,-0.0488,0.0892,9.8061,-0.0032,-0.0032,-0.1992,17.5,10.43,-35.23,327.31,0.51,-1.17
78,51.94965,-1.200867,179,0.0,14,187.0,Nov-21,39017,2019-02-27 10:16:30:537,-0.1503,-0.0431,9.6578,-0.0084,0.016,9.8066,-0.0107,0.0,-0.2077,18.13,8.62,-35.84,331.01,0.6,-1.22
79,51.94965,-1.200867,179,0.0,14,187.0,Nov-21,39517,2019-02-27 10:16:31:037,1.0216,0.12,9.9501,0.2033,-0.0054,9.8045,0.0149,0.0405,-0.2535,18.82,7.55,-35.03,334.12,0.87,-1.58
80,51.94965,-1.200867,179,0.0,14,187.0,Nov-21,40018,2019-02-27 10:16:31:538,0.8084,0.4717,9.1223,0.2759,0.0343,9.8027,0.0128,-0.0213,-0.3004,18.71,4.6,-34.95,341.42,-1.65,-2.83
81,51.94965,-1.200867,179,0.0,14,187.0,Nov-21,40517,2019-02-27 10:16:32:037,0.1293,1.3777,10.0325,-0.0987,0.5897,9.7884,-0.0245,-0.0991,-0.5476,19.73,0.6,-34.75,350.09,-2.04,-4.45
82,51.94965,-1.200867,179,0.0,14,187.0,Nov-21,41018,2019-02-27 10:16:32:538,-1.1286,1.6518,10.4143,-0.027,0.3029,9.8019,-0.0703,0.1406,-0.6861,17.8,-6.74,-35.06,3.52,-0.58,-9.5
83,51.94965,-1.200867,179,0.0,14,187.0,Nov-21,41518,2019-02-27 10:16:33:038,-1.2695,1.3519,11.02,0.2401,0.4688,9.7925,-0.0394,0.1087,-0.6733,12.97,-11.21,-34.69,15.34,-3.28,-10.98
84,51.94965,-1.200867,179,0.0,14,187.0,Nov-21,42017,2019-02-27 10:16:33:537,-0.7662,-0.3094,10.2335,0.0383,-0.1609,9.8053,-0.0021,0.0107,-0.603,8.83,-13.08,-34.63,20.43,-5.36,-13.26
85,51.94965,-1.200867,179,0.0,14,187.0,Nov-21,42517,2019-02-27 10:16:34:037,0.0018,-0.5693,9.9766,0.0197,-0.028,9.8066,0.0075,0.0075,-0.4762,2.52,-16.18,-33.95,53.65,-5.93,-11.07
86,51.94965,-1.200867,179,0.0,14,187.0,Nov-21,43018,2019-02-27 10:16:34:538,0.2732,-0.6779,9.655,0.0046,-0.1255,9.8058,-0.0224,0.0149,-0.2237,-0.42,-16.49,-34.32,71.21,-5.65,-9.06
87,51.94965,-1.200867,179,0.0,14,187.0,Nov-21,43517,2019-02-27 10:16:35:037,2.0037,-0.2844,9.8773,0.3335,-0.1324,9.8001,-0.0075,0.0298,-0.1289,-3.01,-15.9,-34.12,90.76,-4.56,-6.73
88,51.94965,-1.200867,179,0.0,14,187.0,Nov-21,44017,2019-02-27 10:16:35:537,0.9979,-0.2379,9.9466,0.1848,-0.1846,9.8032,-0.0373,0.0075,-0.0362,-3.01,-16.27,-33.68,93.98,-3.45,-6.08
89,51.94965,-1.200867,179,0.0,14,187.0,Nov-21,44517,2019-02-27 10:16:36:037,0.9194,-0.4288,9.5176,0.1063,-0.2482,9.8029,-0.0426,-0.0277,-0.0256,-3.38,-16.59,-33.31,96.58,-2.3,-5.07
90,51.94965,-1.200867,179,0.0,14,187.0,Nov-21,45019,2019-02-27 10:16:36:539,0.5481,-0.2437,10.2251,0.1161,-0.1701,9.8045,-0.033,-0.0618,-0.017,-3.38,-17.34,-32.49,102.89,0.64,-4.01
91,51.94965,-1.200867,179,0.0,14,187.0,Nov-21,45518,2019-02-27 10:16:37:038,0.1662,0.5719,9.2192,0.2431,-0.3694,9.7967,0.0075,0.2141,-0.0064,-3.38,-17.34,-32.87,107.55,3.06,-3.1
92,51.94965,-1.200867,179,0.0,14,187.0,Nov-21,46017,2019-02-27 10:16:37:537,0.4608,0.1501,9.8741,0.1076,-0.0592,9.8059,0.0618,0.0639,0.0032,-3.01,-16.21,-32.06,109.84,4.06,-2.32
93,51.94965,-1.200867,179,0.0,14,187.0,Nov-21,46518,2019-02-27 10:16:38:038,-0.1236,0.4273,9.3953,0.0512,-0.0267,9.8065,0.0096,-0.0309,0.0032,-3.38,-17.34,-32.87,109.24,4.27,-2.16
94,51.94965,-1.200867,179,0.0,14,187.0,0 / 21,47018,2019-02-27 10:16:38:538,-0.2702,0.4252,9.5111,0.0219,0.0003,9.8066,0.0021,0.0543,0.0021,-3.38,-17.71,-32.99,108.46,4.51,-1.93
95,51.94965,-1.200867,179,0.0,14,187.0,Jan-21,47517,2019-02-27 10:16:39:037,-0.2439,0.338,9.9868,0.0127,-0.0091,9.8066,-0.0107,-0.032,0.0011,-3.76,-18.09,-32.24,110.87,4.42,-1.71
96,51.94965,-1.200867,179,0.0,14,187.0,Jan-21,48017,2019-02-27 10:16:39:537,-0.7495,0.1381,9.7623,-0.0187,0.0108,9.8066,-0.0085,0.0394,0.0,-3.76,-17.71,-33.06,111.22,4.5,-1.66
97,51.94965,-1.200867,179,0.0,14,187.0,Jan-21,48517,2019-02-27 10:16:40:037,-0.3938,0.5525,9.7944,-0.0286,0.0264,9.8066,0.0064,-0.0075,-0.0085,-4.07,-17.4,-32.68,112.1,4.27,-1.78
98,51.94965,-1.200867,179,0.0,14,187.0,Apr-21,49018,2019-02-27 10:16:40:538,-0.117,0.3524,9.4891,-0.0424,0.0375,9.8065,0.0043,0.0128,-0.0117,-3.38,-17.77,-33.18,107.49,3.97,-1.93
99,51.94965,-1.200867,179,0.0,14,187.0,Apr-21,49517,2019-02-27 10:16:41:037,0.0508,0.3328,10.0494,-0.0294,0.0271,9.8066,-0.0096,-0.0352,-0.0011,-3.76,-17.77,-33.12,110.01,3.61,-2.1
100,51.94965,-1.200867,179,0.0,14,187.0,Oct-21,50017,2019-02-27 10:16:41:537,-0.0791,0.8941,10.1423,-0.023,0.0641,9.8064,0.0415,-0.0096,-0.0085,-3.76,-18.09,-32.99,109.31,3.21,-2.1
101,51.94965,-1.200867,179,0.0,14,187.0,Oct-21,50517,2019-02-27 10:16:42:037,-0.491,0.4809,10.467,-0.0369,0.1227,9.8058,0.0288,0.0266,-0.0075,-3.76,-17.02,-33.49,108.48,2.17,-2.12
102,51.94965,-1.200867,179,0.0,14,187.0,Oct-21,51017,2019-02-27 10:16:42:537,-0.1929,-1.0807,9.9958,0.0032,0.0756,9.8064,0.0352,0.0969,-0.0107,-4.44,-17.71,-33.49,105.09,0.86,-2.24
103,51.94965,-1.200867,179,0.0,14,187.0,Oct-21,51518,2019-02-27 10:16:43:038,-0.1819,-0.5485,10.4737,0.0044,-0.0995,9.8061,0.0298,0.0554,-0.0075,-4.07,-17.71,-33.12,104.23,0.43,-2.11
104,51.94965,-1.200867,179,0.0,14,187.0,Oct-21,52017,2019-02-27 10:16:43:537,-0.7823,0.3936,9.3115,0.0253,-0.1347,9.8057,0.0362,-0.0522,-0.0096,-4.07,-17.02,-32.24,107.74,1.8,-2.29
105,51.94965,-1.200867,179,0.0,14,187.0,Oct-21,52517,2019-02-27 10:16:44:037,0.0332,0.7242,9.5818,-0.0037,-0.0002,9.8066,-0.0202,-0.0554,0.0011,-4.07,-17.02,-32.68,107.89,1.8,-2.31
