,GPS LATITUDE (degrees),GPS LONGITUDE (degrees), GPS ALTITUDE (m),GPS SPEED (Kmh),GPS ACCURACY (m),GPS ORIENTATION (Â°), SATELLITES IN RANGE, TIME SINCE START (ms), DATE (YYYY-MO-DD HH-MI-SS_SSS),ACCELEROMETER X (m/s²) , ACCELEROMETER Y (m/s²), ACCELEROMETER Z (m/s²), GRAVITY X (m/s²), GRAVITY Y (m/s²), GRAVITY Z (m/s²), GYROSCOPE Yaw (rad/s), GYROSCOPE Pitch (rad/s), GYROSCOPE Roll (rad/s)
60,46.428593,-0.506668,110.09,0.0,4.288,44.6,14 / 19,6010,2019-08-09 22:35:23:237,0.7878,-0.6283,9.701,0.7939,-0.6549,9.7525,0.001,0.0003,-0.0001
61,46.428593,-0.506668,110.09,0.0,4.288,44.6,14 / 19,6110,2019-08-09 22:35:23:337,0.7914,-0.6702,9.7165,0.7958,-0.6552,9.7523,-0.0009,-0.0002,0.0004
62,46.428593,-0.506668,110.09,0.0,4.288,44.6,14 / 19,6211,2019-08-09 22:35:23:438,0.7878,-0.675,9.6579,0.7973,-0.6566,9.7521,0.0007,0.0005,-0.0005
63,46.428593,-0.506668,110.09,0.0,4.288,44.6,14 / 19,6310,2019-08-09 22:35:23:537,0.7842,-0.6307,9.707,0.7967,-0.6573,9.7521,0.0018,0.0002,-0.0003
64,46.428593,-0.506668,110.09,0.0,4.288,44.6,14 / 19,6410,2019-08-09 22:35:23:637,0.801,-0.6331,9.7536,0.7959,-0.6526,9.7525,-0.003,-0.0013,0.0014
65,46.428593,-0.506668,110.09,0.0,4.288,44.6,14 / 19,6511,2019-08-09 22:35:23:738,0.7974,-0.6642,9.6279,0.7932,-0.6506,9.7528,-0.0023,0.0003,-0.0007
66,46.428593,-0.506668,110.09,0.0,4.288,44.6,13 / 17,6610,2019-08-09 22:35:23:837,0.8189,-0.6642,9.7405,0.7955,-0.6563,9.7523,0.004,0.0004,-0.0031
67,46.428593,-0.506668,110.09,0.0,4.288,44.6,13 / 17,6711,2019-08-09 22:35:23:938,0.7268,-0.6008,9.6196,0.7937,-0.6554,9.7525,0.0072,-0.0031,-0.0068
68,46.428593,-0.506668,110.09,0.0,4.288,44.6,13 / 17,6810,2019-08-09 22:35:24:037,0.6322,-0.6116,9.5884,0.7972,-0.6504,9.7525,-0.0075,0.0018,0.011
69,46.428593,-0.506668,110.09,0.0,4.288,44.6,13 / 17,6910,2019-08-09 22:35:24:137,0.8572,-0.7253,9.7728,0.7905,-0.6579,9.7526,-0.0073,0.0001,0.0059
70,46.428593,-0.506668,110.09,0.0,4.288,44.6,13 / 17,7011,2019-08-09 22:35:24:238,0.698,-0.657,9.6387,0.7907,-0.6559,9.7527,0.0008,0.001,-0.0011
71,46.428593,-0.506668,110.09,0.0,4.288,44.6,13 / 17,7110,2019-08-09 22:35:24:337,0.7746,-0.6223,9.7919,0.7976,-0.6559,9.7521,0.0045,0.0004,0.0055
72,46.428593,-0.506668,110.09,0.0,4.288,44.6,13 / 17,7211,2019-08-09 22:35:24:438,0.7459,-0.5876,9.7333,0.7917,-0.6481,9.7531,-0.0061,0.0001,-0.0031
73,46.428593,-0.506668,110.09,0.0,4.288,44.6,13 / 17,7311,2019-08-09 22:35:24:538,0.7232,-0.7001,9.6675,0.7886,-0.6569,9.7528,0.0019,0.0012,0.0017
74,46.428593,-0.506668,110.09,0.0,4.288,44.6,13 / 17,7412,2019-08-09 22:35:24:639,0.7938,-0.6211,9.7345,0.7859,-0.6617,9.7527,0.0002,0.0009,-0.0023
75,46.428593,-0.506668,110.09,0.0,4.288,44.6,13 / 17,7510,2019-08-09 22:35:24:737,0.7316,-0.5254,9.7094,0.7866,-0.6572,9.7529,-0.0002,0.0015,-0.0067
76,46.428593,-0.506668,110.09,0.0,4.288,44.6,14 / 19,7610,2019-08-09 22:35:24:837,0.9746,-0.6822,9.7082,0.7927,-0.6359,9.7539,0.0026,-0.0016,-0.0075
77,46.428593,-0.506668,110.09,0.0,4.288,44.6,14 / 19,7710,2019-08-09 22:35:24:937,0.6549,-0.6541,9.6782,0.8108,-0.6537,9.7512,-0.0022,-0.0044,0.0087
78,46.428593,-0.506668,110.09,0.0,4.288,44.6,14 / 19,7810,2019-08-09 22:35:25:037,0.5897,-0.493,9.7285,0.8009,-0.6724,9.7507,0.0021,0.0023,-0.0017
79,46.428593,-0.506668,110.09,0.0,4.288,44.6,14 / 19,7910,2019-08-09 22:35:25:137,0.8321,-0.6612,9.7602,0.7982,-0.6704,9.7511,0.004,0.0036,-0.0056
80,46.428593,-0.506668,110.09,0.0,4.288,44.6,14 / 19,8011,2019-08-09 22:35:25:238,0.9662,-0.7881,9.6082,0.8024,-0.6712,9.7507,-0.0035,0.0005,-0.0023
81,46.428593,-0.506668,110.09,0.0,4.288,44.6,14 / 19,8111,2019-08-09 22:35:25:338,0.7824,-0.6325,9.7477,0.8125,-0.6762,9.7495,0.0002,-0.0012,-0.0006
82,46.428593,-0.506668,110.09,0.0,4.288,44.6,14 / 19,8211,2019-08-09 22:35:25:438,0.6645,-0.5691,9.7734,0.8162,-0.6743,9.7493,0.0004,-0.0015,0.0037
83,46.428593,-0.506668,110.09,0.0,4.288,44.6,14 / 19,8310,2019-08-09 22:35:25:537,0.7232,-0.702,9.6896,0.8034,-0.6625,9.7512,-0.002,-0.0013,0.0037
84,46.428593,-0.506668,110.09,0.0,4.288,44.6,14 / 19,8410,2019-08-09 22:35:25:637,0.8519,-0.7025,9.7309,0.7796,-0.6569,9.7535,0.0022,0.0025,-0.0064
85,46.428593,-0.506668,110.09,0.0,4.288,44.6,14 / 19,8510,2019-08-09 22:35:25:737,0.8866,-0.6469,9.683,0.788,-0.6649,9.7523,-0.0025,0.0014,-0.0036
86,46.428593,-0.506668,110.09,0.0,4.288,44.6,14 / 19,8611,2019-08-09 22:35:25:838,0.7453,-0.6223,9.7279,0.8096,-0.6635,9.7506,0.0008,-0.0022,0.0039
87,46.428593,-0.506668,110.09,0.0,4.288,44.6,14 / 19,8710,2019-08-09 22:35:25:937,0.6956,-0.6965,9.7117,0.809,-0.6569,9.7511,0.0006,0.0004,-0.0012
88,46.428593,-0.506668,110.09,0.0,4.288,44.6,14 / 19,8810,2019-08-09 22:35:26:037,0.7268,-0.657,9.6363,0.7899,-0.6586,9.7526,-0.0018,0.0019,-0.0005
89,46.428593,-0.506668,110.09,0.0,4.288,44.6,14 / 19,8910,2019-08-09 22:35:26:137,0.9087,-0.6636,9.7291,0.7843,-0.6559,9.7532,0.0038,-0.0004,-0.0033
90,46.428593,-0.506668,110.09,0.0,4.288,44.6,14 / 19,9011,2019-08-09 22:35:26:238,0.8393,-0.5786,9.7447,0.7983,-0.6586,9.7519,0.0004,-0.0005,0.0013
91,46.428593,-0.506668,110.09,0.0,4.288,44.6,14 / 19,9111,2019-08-09 22:35:26:338,0.7226,-0.6361,9.6609,0.8041,-0.6495,9.752,-0.0003,0.0002,0.004
92,46.428593,-0.506668,110.09,0.0,4.288,44.6,14 / 19,9211,2019-08-09 22:35:26:438,0.7435,-0.8079,9.6693,0.792,-0.6535,9.7527,-0.0001,-0.0002,-0.0016
93,46.428593,-0.506668,110.09,0.0,4.288,44.6,14 / 19,9311,2019-08-09 22:35:26:538,0.8249,-0.5822,9.7357,0.7872,-0.6671,9.7522,0.0026,0.0008,-0.0021
94,46.428593,-0.506668,110.09,0.0,4.288,44.6,14 / 19,9410,2019-08-09 22:35:26:637,0.8483,-0.5936,9.7477,0.7948,-0.6553,9.7524,0.0013,0.0005,-0.0024
95,46.428593,-0.506668,110.09,0.0,4.288,44.6,14 / 19,9511,2019-08-09 22:35:26:738,0.7854,-0.6541,9.6986,0.7992,-0.6502,9.7524,-0.0002,-0.0008,0.0014
96,46.428593,-0.506668,110.09,0.0,4.288,44.6,13 / 18,9610,2019-08-09 22:35:26:837,0.7303,-0.7367,9.6806,0.7959,-0.6556,9.7523,-0.0004,-0.0008,0.0048
97,46.428593,-0.506668,110.09,0.0,4.288,44.6,13 / 18,9710,2019-08-09 22:35:26:937,0.7848,-0.6349,9.7058,0.7907,-0.6624,9.7522,-0.0008,0.0005,-0.0015
98,46.428593,-0.506668,110.09,0.0,4.288,44.6,13 / 18,9810,2019-08-09 22:35:27:037,0.8315,-0.5852,9.7189,0.7902,-0.6601,9.7524,-0.0013,0.0005,-0.0004
99,46.428593,-0.506668,110.09,0.0,4.288,44.6,13 / 18,9910,2019-08-09 22:35:27:137,0.8369,-0.6648,9.6938,0.794,-0.6537,9.7526,0.0005,-0.0006,0.0015
100,46.428593,-0.506668,110.09,0.0,4.288,44.6,13 / 18,10010,2019-08-09 22:35:27:237,0.78,-0.7127,9.6944,0.7994,-0.6594,9.7517,0.0003,-0.0008,0.0006
101,46.428593,-0.506668,110.09,0.0,4.288,44.6,13 / 18,10110,2019-08-09 22:35:27:337,0.7387,-0.6229,9.6992,0.7978,-0.6636,9.7516,0.0012,0.0008,0.0001
102,46.428593,-0.506668,110.09,0.0,4.288,44.6,13 / 18,10210,2019-08-09 22:35:27:437,0.8572,-0.6193,9.7387,0.79,-0.6585,9.7526,0.0029,-0.0008,-0.0033
103,46.428593,-0.506668,110.09,0.0,4.288,44.6,13 / 18,10311,2019-08-09 22:35:27:538,0.8034,-0.6906,9.7016,0.7955,-0.6557,9.7523,-0.0016,-0.0005,0.0016
104,46.428593,-0.506668,110.09,0.0,4.288,44.6,13 / 18,10410,2019-08-09 22:35:27:637,0.7651,-0.6373,9.6722,0.7981,-0.6618,9.7517,-0.0025,0.0003,0.0003
105,46.428593,-0.506668,110.09,0.0,4.288,44.6,13 / 18,10510,2019-08-09 22:35:27:737,0.7854,-0.611,9.7159,0.7955,-0.6605,9.752,-0.002,-0.0001,0.0003
106,46.428593,-0.506668,110.09,0.0,4.288,44.6,14 / 19,10610,2019-08-09 22:35:27:837,0.8094,-0.5888,9.7417,0.795,-0.6578,9.7522,0.0035,0.0001,-0.002
107,46.428593,-0.506668,110.09,0.0,4.288,44.6,14 / 19,10710,2019-08-09 22:35:27:937,0.7591,-0.6954,9.6878,0.7961,-0.6556,9.7523,-0.0028,-0.0001,0.0016
108,46.428593,-0.506668,110.09,0.0,4.288,44.6,14 / 19,10810,2019-08-09 22:35:28:037,0.7962,-0.6511,9.6794,0.7961,-0.6506,9.7526,-0.0005,-0.0004,-0.0009
109,46.428593,-0.506668,110.09,0.0,4.288,44.6,14 / 19,10910,2019-08-09 22:35:28:137,0.8022,-0.6391,9.7381,0.7932,-0.6572,9.7524,0.0019,0.0,0.0003
110,46.428593,-0.506668,110.09,0.0,4.288,44.6,14 / 19,11011,2019-08-09 22:35:28:238,0.777,-0.6463,9.6543,0.7939,-0.6556,9.7525,-0.0014,0.0001,0.0005
111,46.428593,-0.506668,110.09,0.0,4.288,44.6,14 / 19,11111,2019-08-09 22:35:28:338,0.7794,-0.6678,9.7129,0.7962,-0.6523,9.7525,0.0006,-0.0008,0.0
112,46.428593,-0.506668,110.09,0.0,4.288,44.6,14 / 19,11211,2019-08-09 22:35:28:438,0.789,-0.6295,9.7297,0.7955,-0.6555,9.7523,0.0,0.0,0.0003
113,46.428593,-0.506668,110.09,0.0,4.288,44.6,14 / 19,11310,2019-08-09 22:35:28:537,0.7746,-0.6451,9.6854,0.7927,-0.6558,9.7525,-0.0017,0.0008,0.0009
114,46.428593,-0.506668,110.09,0.0,4.288,44.6,14 / 19,11411,2019-08-09 22:35:28:638,0.7842,-0.6391,9.683,0.7934,-0.6537,9.7526,0.0005,0.0007,-0.0013
115,46.428593,-0.506668,110.09,0.0,4.288,44.6,14 / 19,11510,2019-08-09 22:35:28:737,0.8165,-0.6786,9.7261,0.7966,-0.6551,9.7523,-0.0006,-0.0003,0.002
116,46.428593,-0.506668,110.09,0.0,4.288,44.6,14 / 19,11611,2019-08-09 22:35:28:838,0.7639,-0.6594,9.6806,0.7962,-0.6572,9.7522,-0.0008,0.0005,0.0012
117,46.428593,-0.506668,110.09,0.0,4.288,44.6,14 / 19,11710,2019-08-09 22:35:28:937,0.7603,-0.6475,9.7046,0.7906,-0.6563,9.7527,0.0014,0.0001,-0.0013
118,46.428593,-0.506668,110.09,0.0,4.288,44.6,14 / 19,11810,2019-08-09 22:35:29:037,0.8046,-0.6475,9.7058,0.7908,-0.6548,9.7528,-0.0011,-0.0001,-0.0002
119,46.428593,-0.506668,110.09,0.0,4.288,44.6,14 / 19,11911,2019-08-09 22:35:29:138,0.8118,-0.669,9.677,0.7978,-0.6544,9.7522,-0.0001,-0.0011,0.0015
120,46.428593,-0.506668,110.09,0.0,4.288,44.6,14 / 19,12011,2019-08-09 22:35:29:238,0.7746,-0.681,9.6998,0.7985,-0.6577,9.7519,0.0011,0.0,0.0014
121,46.428593,-0.506668,110.09,0.0,4.288,44.6,14 / 19,12111,2019-08-09 22:35:29:338,0.7639,-0.6307,9.7309,0.7916,-0.6583,9.7525,-0.0008,-0.0004,-0.0004
122,46.428593,-0.506668,110.09,0.0,4.288,44.6,14 / 19,12211,2019-08-09 22:35:29:438,0.8381,-0.6654,9.7046,0.7897,-0.6563,9.7527,0.0003,0.0001,-0.0023
123,46.428593,-0.506668,110.09,0.0,4.288,44.6,14 / 19,12310,2019-08-09 22:35:29:537,0.7938,-0.657,9.6998,0.7952,-0.6587,9.7521,0.0,0.0004,-0.0003
124,46.428593,-0.506668,110.09,0.0,4.288,44.6,14 / 19,12410,2019-08-09 22:35:29:637,0.7687,-0.6511,9.7165,0.7957,-0.6589,9.7521,0.0,-0.0004,-0.0001
125,46.428593,-0.506668,110.09,0.0,4.288,44.6,14 / 19,12510,2019-08-09 22:35:29:737,0.7878,-0.6415,9.6866,0.7925,-0.6593,9.7523,-0.0009,-0.0004,0.0007
126,46.428593,-0.506668,110.09,0.0,4.288,44.6,Nov-16,12610,2019-08-09 22:35:29:837,0.7782,-0.6582,9.695,0.7924,-0.6587,9.7524,-0.0002,0.0004,0.0016
127,46.428593,-0.506668,110.09,0.0,4.288,44.6,Nov-16,12710,2019-08-09 22:35:29:937,0.8201,-0.6511,9.7297,0.7926,-0.6597,9.7523,0.0011,0.0,-0.0005
128,46.428593,-0.506668,110.09,0.0,4.288,44.6,Nov-16,12810,2019-08-09 22:35:30:037,0.7902,-0.6511,9.6914,0.7943,-0.6593,9.7522,-0.0009,0.0001,0.0012
129,46.428593,-0.506668,110.09,0.0,4.288,44.6,Nov-16,12910,2019-08-09 22:35:30:137,0.7938,-0.6678,9.695,0.7942,-0.6585,9.7522,0.0,0.0004,-0.0006
130,46.428593,-0.506668,110.09,0.0,4.288,44.6,Nov-16,13011,2019-08-09 22:35:30:238,0.7854,-0.6463,9.7129,0.7959,-0.6613,9.7519,-0.0004,-0.0006,0.0006
131,46.428593,-0.506668,110.09,0.0,4.288,44.6,Nov-16,13110,2019-08-09 22:35:30:337,0.7818,-0.6415,9.6854,0.796,-0.6582,9.7521,-0.0001,0.0002,0.0013
132,46.428593,-0.506668,110.09,0.0,4.288,44.6,Nov-16,13211,2019-08-09 22:35:30:438,0.795,-0.675,9.7189,0.7959,-0.657,9.7522,0.0013,0.0005,-0.0003
