,GPS LATITUDE (degrees), GPS LONGITUDE (degrees), GPS ALTITUDE (m), GPS SPEED (Kmh), GPS ACCURACY (m), GPS ORIENTATION (Â°),GPS SATELLITES IN RANGE, TIME SINCE START (ms), DATE (YYYY-MO-DD HH-MI-SS_SSS), ACCELEROMETER X (m/s²) , ACCELEROMETER Y (m/s²), ACCELEROMETER Z (m/s²), GRAVITY X (m/s²), GRAVITY Y (m/s²), GRAVITY Z (m/s²), GYROSCOPE Yaw (rad/s), GYROSCOPE Pitch (rad/s), GYROSCOPE Roll (rad/s), MAGNETIC FIELD X (Î¼T), MAGNETIC FIELD Y (Î¼T), MAGNETIC FIELD Z (Î¼T), ORIENTATION (Yaw) (Â°), ORIENTATION (Pitch) (Â°), ORIENTATION (Roll ) (Â°)
52,48.865894,2.299761,95.52,2.31,48,90.0,0 / 8,16106,2020-01-04 11:52:56:535,-0.0258,1.7312,10.2435,0.0037,0.0088,9.8066,0.0157,-0.0222,0.0095,-52.12,-105.94,80.56,154.47,-11.92,-3.75
53,48.865894,2.299761,95.52,2.31,48,90.0,0 / 8,16205,2020-01-04 11:52:56:634,-0.3655,1.0794,9.0063,0.0088,0.0138,9.8066,-0.028,0.0391,-0.0117,-55.69,-105.12,78.38,152.77,-11.97,-3.6
54,48.865894,2.299761,95.52,2.31,48,90.0,0 / 8,16305,2020-01-04 11:52:56:734,0.0206,1.1212,9.463,-0.008,0.005,9.8066,-0.0181,0.0065,-0.0034,-56.69,-104.19,77.69,152.18,-11.89,-3.59
55,48.865894,2.299761,95.52,2.31,48,90.0,0 / 8,16405,2020-01-04 11:52:56:834,0.3431,0.8235,9.9397,-0.0027,0.0162,9.8066,-0.0317,0.0053,-0.012,-52.5,-104.0,79.94,154.24,-11.74,-3.42
56,48.865894,2.299761,95.52,2.31,48,90.0,0 / 8,16506,2020-01-04 11:52:56:935,0.5771,1.4069,10.9368,0.0014,0.0135,9.8066,-0.0298,0.0369,-0.0057,-48.56,-104.0,82.0,155.56,-11.65,-3.24
57,48.865894,2.299761,95.52,2.31,48,90.0,0 / 8,16606,2020-01-04 11:52:57:035,0.1689,0.9016,9.7944,0.0207,0.0229,9.8066,-0.0179,0.0775,-0.0106,-46.19,-104.94,83.75,157.01,-11.5,-3.15
58,48.865894,2.299761,95.52,2.31,48,90.0,0 / 8,16705,2020-01-04 11:52:57:134,0.8251,1.1743,9.4775,0.0015,0.0058,9.8066,0.0468,0.0077,-0.0202,-46.87,-106.25,83.5,156.96,-11.37,-2.8
59,48.865894,2.299761,95.52,2.31,48,90.0,0 / 8,16806,2020-01-04 11:52:57:235,0.3711,1.3559,10.8136,-0.0371,-0.0237,9.8065,0.0364,-0.0995,0.027,-48.37,-106.12,82.81,156.35,-11.52,-3.15
60,48.865894,2.299761,95.52,2.31,48,90.0,0 / 9,16905,2020-01-04 11:52:57:334,-0.1808,1.3143,10.1214,0.0003,-0.0112,9.8066,0.0235,0.0355,-0.0005,-52.44,-106.19,80.81,154.57,-11.67,-3.49
61,48.865894,2.299761,95.52,2.31,48,90.0,0 / 9,17006,2020-01-04 11:52:57:435,0.1211,2.0003,10.5934,-0.0204,-0.0004,9.8066,-0.0284,-0.0546,-0.0093,-55.87,-106.31,77.94,152.9,-11.7,-3.63
62,48.865894,2.299761,95.52,2.31,48,90.0,0 / 9,17106,2020-01-04 11:52:57:535,-0.3759,1.0406,9.8349,-0.0021,0.0119,9.8065,-0.0153,0.0689,-0.0117,-57.69,-105.06,77.25,151.85,-11.59,-3.73
63,48.865894,2.299761,95.52,2.31,48,90.0,0 / 9,17206,2020-01-04 11:52:57:635,0.1162,1.8808,10.0477,0.0263,0.0163,9.8065,-0.0014,0.0472,-0.0079,-57.44,-104.5,77.0,152.21,-11.54,-3.39
64,48.865894,2.299761,95.52,2.31,48,90.0,0 / 9,17306,2020-01-04 11:52:57:735,0.5002,1.0023,9.5705,0.0061,-0.0104,9.8065,0.0269,0.0145,-0.0108,-53.06,-104.12,79.75,153.89,-11.63,-3.29
65,48.865894,2.299761,95.52,2.31,48,90.0,0 / 9,17405,2020-01-04 11:52:57:834,0.039,1.6949,10.081,0.0111,-0.0048,9.8066,0.03,0.0357,-0.0031,-49.5,-104.5,82.13,155.6,-11.74,-3.2
66,48.865894,2.299761,95.52,2.31,48,90.0,0 / 9,17505,2020-01-04 11:52:57:934,-0.6317,1.5077,9.9645,-0.0039,-0.0009,9.8066,0.0008,-0.0054,0.0008,-47.19,-104.56,82.88,156.63,-11.82,-3.17
67,48.865894,2.299761,95.52,2.31,48,90.0,0 / 9,17606,2020-01-04 11:52:58:035,0.7486,1.057,9.5036,-0.0032,0.0055,9.8066,0.0021,0.0097,0.0024,-45.94,-105.12,83.0,157.04,-11.78,-3.15
68,48.865894,2.299761,95.52,2.31,48,90.0,0 / 9,17705,2020-01-04 11:52:58:134,0.0062,1.0147,9.8935,0.001,-0.0011,9.8066,0.0283,0.0356,-0.0131,-46.75,-106.37,83.44,156.87,-11.8,-3.04
69,48.865894,2.299761,95.52,2.31,48,90.0,0 / 9,17806,2020-01-04 11:52:58:235,0.2161,0.9843,10.1097,0.0102,-0.0018,9.8066,0.0112,0.0163,-0.0073,-48.5,-106.75,82.44,156.7,-11.9,-2.94
70,48.865894,2.299761,95.52,2.31,48,90.0,0 / 9,17905,2020-01-04 11:52:58:334,0.3686,0.702,10.1192,0.0006,-0.0073,9.8066,0.0011,-0.0456,0.0116,-49.25,-106.37,82.19,156.22,-12.0,-2.81
71,48.865894,2.299761,95.52,2.31,48,90.0,0 / 9,18005,2020-01-04 11:52:58:434,-0.0463,0.7571,10.0285,-0.002,-0.0046,9.8066,0.0179,0.011,0.0016,-52.0,-107.19,80.81,155.13,-12.05,-2.93
72,48.865894,2.299761,95.52,2.31,48,90.0,0 / 9,18106,2020-01-04 11:52:58:535,0.1011,1.1462,10.4046,-0.0026,0.006,9.8066,-0.0086,0.005,0.0123,-54.12,-106.44,79.13,154.1,-11.99,-2.96
73,48.865894,2.299761,95.52,2.31,48,90.0,0 / 9,18206,2020-01-04 11:52:58:635,0.7467,1.3676,10.4456,-0.0093,0.0127,9.8066,-0.0486,-0.0266,-0.0089,-56.19,-106.0,77.63,153.28,-11.85,-2.98
74,48.865894,2.299761,95.52,2.31,48,90.0,0 / 9,18306,2020-01-04 11:52:58:735,-0.0184,1.3135,9.9093,-0.0145,0.0079,9.8066,-0.0428,-0.0533,0.0045,-57.37,-105.69,76.56,152.76,-11.61,-3.12
75,48.865894,2.299761,95.52,2.31,48,90.0,0 / 9,18406,2020-01-04 11:52:58:835,-0.0659,1.422,9.2703,-0.0138,0.0097,9.8066,-0.0205,-0.031,0.0219,-57.5,-104.5,75.88,152.19,-11.34,-3.32
76,48.865894,2.299761,95.52,2.31,48,90.0,0 / 9,18505,2020-01-04 11:52:58:934,0.0432,1.3031,9.3966,-0.0115,-0.0048,9.8066,0.0071,-0.0156,0.0039,-57.19,-104.0,76.38,152.08,-11.23,-3.5
77,48.865894,2.299761,95.52,2.31,48,90.0,0 / 9,18606,2020-01-04 11:52:59:035,0.0062,1.2176,9.545,0.001,-0.0052,9.8065,0.0224,-0.0063,-0.0061,-55.75,-104.0,77.56,152.43,-11.26,-3.63
78,48.865894,2.299761,95.52,2.31,48,90.0,0 / 9,18706,2020-01-04 11:52:59:135,0.1208,1.3172,9.9514,0.0063,0.0001,9.8066,0.0074,0.0102,-0.003,-54.19,-104.31,78.94,153.27,-11.35,-3.57
79,48.865894,2.299761,95.52,2.31,48,90.0,0 / 9,18805,2020-01-04 11:52:59:234,0.2873,1.6718,10.382,0.0018,-0.0001,9.8066,0.0039,0.0106,0.0167,-53.0,-104.81,79.56,153.89,-11.36,-3.54
80,48.865894,2.299761,95.52,2.31,48,90.0,0 / 9,18906,2020-01-04 11:52:59:335,0.1034,1.9844,10.5294,-0.0031,-0.0012,9.8066,-0.0048,-0.0162,-0.0016,-50.94,-104.87,80.38,154.68,-11.35,-3.54
81,48.865894,2.299761,95.52,2.31,48,90.0,0 / 9,19006,2020-01-04 11:52:59:435,-0.0782,1.7125,9.6503,-0.004,0.0028,9.8066,-0.005,-0.0079,0.006,-49.69,-104.69,81.69,155.06,-11.29,-3.61
82,48.865894,2.299761,95.52,2.31,48,90.0,0 / 9,19106,2020-01-04 11:52:59:535,-0.0214,1.7229,9.8248,0.0007,0.0054,9.8066,0.0023,-0.0018,0.0005,-49.62,-104.87,82.06,155.02,-11.2,-3.63
83,48.865894,2.299761,95.52,2.31,48,90.0,0 / 9,19205,2020-01-04 11:52:59:634,0.0659,1.7449,9.7128,0.0012,0.0036,9.8066,-0.0044,-0.0004,0.005,-48.19,-105.44,81.38,155.83,-11.17,-3.6
84,48.865894,2.299761,95.52,2.31,48,90.0,0 / 9,19306,2020-01-04 11:52:59:735,0.1096,1.9928,9.8539,-0.0015,0.0008,9.8066,0.0036,-0.0032,-0.0003,-48.37,-105.56,82.5,156.03,-11.13,-3.59
85,48.865894,2.299761,95.52,2.31,48,90.0,0 / 9,19406,2020-01-04 11:52:59:835,0.0625,1.9284,9.8664,0.0,0.0007,9.8066,0.004,-0.0045,-0.0007,-47.94,-105.19,82.38,155.84,-11.11,-3.58
86,48.865894,2.299761,95.52,2.31,48,90.0,0 / 9,19506,2020-01-04 11:52:59:935,0.5898,0.6653,9.8281,0.0,0.002,9.8066,0.0092,-0.006,0.0008,-47.25,-105.37,82.56,156.25,-11.07,-3.57
87,48.865894,2.299761,95.52,2.31,48,90.0,0 / 9,19606,2020-01-04 11:53:00:035,0.9982,-0.0381,9.6696,0.0029,-0.0025,9.8066,0.0265,0.0013,0.0027,-48.0,-105.75,82.81,156.05,-11.08,-3.53
88,48.865894,2.299761,95.52,2.31,48,90.0,0 / 9,19706,2020-01-04 11:53:00:135,0.5623,0.697,9.6449,0.0017,-0.002,9.8065,0.009,-0.0041,0.0002,-48.25,-105.75,82.25,156.07,-11.14,-3.5
89,48.865894,2.299761,95.52,2.31,48,90.0,0 / 9,19807,2020-01-04 11:53:00:236,0.6271,0.627,9.7533,-0.0003,0.0013,9.8066,0.0036,-0.0007,-0.0014,-48.12,-106.06,82.88,156.08,-11.13,-3.5
90,48.865894,2.299761,95.52,2.31,48,90.0,0 / 9,19905,2020-01-04 11:53:00:334,0.7454,0.34,9.8938,0.0023,0.0019,9.8066,0.0035,-0.0135,0.0015,-47.94,-105.75,82.44,156.09,-11.1,-3.45
91,48.865894,2.299761,95.52,2.31,48,90.0,0 / 9,20005,2020-01-04 11:53:00:434,0.6013,0.6343,9.952,0.0009,0.0029,9.8066,0.0003,-0.0099,0.0002,-48.19,-105.37,82.19,155.92,-11.08,-3.43
92,48.865894,2.299761,95.52,2.31,48,90.0,0 / 9,20106,2020-01-04 11:53:00:535,0.608,0.5037,9.7462,0.0008,0.0054,9.8066,0.002,-0.0085,-0.0007,-47.75,-105.44,83.06,155.93,-11.01,-3.42
93,48.865894,2.299761,95.52,2.31,48,90.0,0 / 9,20205,2020-01-04 11:53:00:634,0.6465,0.4738,9.8816,0.0015,0.0044,9.8066,0.0007,-0.0032,-0.001,-47.62,-104.94,81.75,155.93,-10.93,-3.37
94,48.865894,2.299761,95.52,2.31,48,90.0,0 / 9,20306,2020-01-04 11:53:00:735,0.6007,0.5086,9.8221,-0.0012,0.0053,9.8066,0.0032,-0.0099,0.0054,-47.44,-105.69,82.88,156.53,-10.87,-3.34
95,48.865894,2.299761,95.52,2.31,48,90.0,0 / 9,20406,2020-01-04 11:53:00:835,0.5591,0.4505,9.7376,-0.0004,0.0043,9.8066,0.0059,-0.0031,0.0072,-47.81,-105.69,82.44,156.11,-10.82,-3.34
96,48.865894,2.299761,95.52,2.31,48,90.0,0 / 9,20506,2020-01-04 11:53:00:935,0.6679,0.4633,9.8082,0.0026,0.0044,9.8065,0.0028,0.0003,0.0019,-47.56,-106.06,82.56,156.13,-10.78,-3.3
97,48.865894,2.299761,95.52,2.31,48,90.0,0 / 9,20606,2020-01-04 11:53:01:035,0.6166,0.4548,9.8104,0.0033,0.0057,9.8066,-0.0023,-0.0058,-0.0019,-47.87,-105.5,82.38,155.98,-10.72,-3.23
98,48.865894,2.299761,95.52,2.31,48,90.0,0 / 9,20706,2020-01-04 11:53:01:135,0.6068,0.4946,9.8407,0.0023,0.0065,9.8066,-0.0017,-0.0046,0.0031,-48.0,-105.5,82.44,156.0,-10.62,-3.16
99,48.865894,2.299761,95.52,2.31,48,90.0,0 / 9,20806,2020-01-04 11:53:01:235,0.6395,0.4081,9.8172,0.0004,0.0057,9.8066,0.0043,-0.0078,0.0055,-47.69,-105.5,82.69,156.02,-10.56,-3.12
100,48.865658,2.299934,94.91,1.2,48,90.0,0 / 9,20905,2020-01-04 11:53:01:334,0.5819,0.4119,9.8405,0.0038,0.0064,9.8066,0.0061,-0.0067,0.0039,-48.12,-105.94,82.56,156.21,-10.49,-3.09
101,48.865658,2.299934,94.91,1.2,48,90.0,08-Sep,21006,2020-01-04 11:53:01:435,0.5902,0.3956,9.8036,0.0016,0.0083,9.8066,0.0016,-0.0065,0.0018,-48.06,-105.37,82.56,156.07,-10.4,-2.99
102,48.865658,2.299934,94.91,1.2,48,90.0,08-Sep,21105,2020-01-04 11:53:01:534,0.5671,0.3613,9.8452,0.0009,0.0086,9.8066,0.0024,-0.0064,-0.0016,-47.87,-105.81,82.5,156.27,-10.29,-2.91
103,48.865658,2.299934,94.91,1.2,48,90.0,08-Sep,21205,2020-01-04 11:53:01:634,0.5965,0.3452,9.807,0.0015,0.0094,9.8066,0.0013,0.0045,0.0068,-47.5,-105.5,82.81,156.53,-10.2,-2.85
104,48.865658,2.299934,94.91,1.2,48,90.0,08-Sep,21306,2020-01-04 11:53:01:735,0.5282,0.3797,9.9411,-0.012,0.001,9.8066,-0.0218,-0.1064,0.0039,-47.5,-105.56,82.5,156.82,-10.12,-2.63
