,GPS LATITUDE (degrees), GPS LONGITUDE (degrees), GPS ALTITUDE (m), GPS SPEED (Kmh), GPS ACCURACY (m), GPS ORIENTATION (Â°),GPS SATELLITES IN RANGE, TIME SINCE START (ms), DATE (YYYY-MO-DD HH-MI-SS_SSS), ACCELEROMETER X (m/s²) , ACCELEROMETER Y (m/s²), ACCELEROMETER Z (m/s²), GRAVITY X (m/s²), GRAVITY Y (m/s²), GRAVITY Z (m/s²), GYROSCOPE Yaw (rad/s), GYROSCOPE Pitch (rad/s), GYROSCOPE Roll (rad/s), MAGNETIC FIELD X (Î¼T), MAGNETIC FIELD Y (Î¼T), MAGNETIC FIELD Z (Î¼T), ORIENTATION (Yaw) (Â°), ORIENTATION (Pitch) (Â°), ORIENTATION (Roll ) (Â°)
36,48.901104,2.340227,102.26,17.05,24,268.02,10-Nov,3621,2020-01-04 11:37:59:871,-0.9179,-0.1269,8.7797,0.0015,0.0013,9.8066,0.0277,-0.0192,-0.0033,-29.19,-93.06,75.69,170.05,-13.33,7.33
37,48.901104,2.340227,102.26,17.05,24,268.02,10-Nov,3721,2020-01-04 11:37:59:971,-1.278,0.4572,9.6879,0.0046,-0.007,9.8065,0.0208,0.0367,-0.0114,-29.87,-92.75,75.56,169.55,-13.38,7.33
38,48.901104,2.340227,102.26,17.05,24,268.02,10-Nov,3822,2020-01-04 11:38:00:072,-0.9583,0.5562,10.3081,0.006,0.0021,9.8066,-0.0078,0.0058,0.0022,-29.37,-93.31,75.5,170.15,-13.47,7.45
39,48.901104,2.340227,102.26,17.05,24,268.02,10-Nov,3921,2020-01-04 11:38:00:171,-0.8566,-0.078,9.9191,-0.0016,-0.0063,9.8065,0.0153,-0.0083,-0.0016,-31.19,-93.31,75.25,169.08,-13.5,7.47
40,48.901104,2.340227,102.26,17.05,24,268.02,10-Nov,4021,2020-01-04 11:38:00:271,-0.822,0.2018,10.2784,0.0002,-0.0073,9.8066,0.0166,0.012,-0.0054,-31.87,-93.56,74.88,168.64,-13.55,7.42
41,48.901104,2.340227,102.26,17.05,24,268.02,10-Nov,4124,2020-01-04 11:38:00:374,-1.0265,0.2034,9.7249,0.0086,0.0023,9.8066,-0.0006,-0.0039,-0.003,-31.94,-93.81,75.38,168.68,-13.62,7.46
42,48.901104,2.340227,102.26,17.05,24,268.02,10-Nov,4221,2020-01-04 11:38:00:471,-1.0295,0.2007,9.7585,0.0059,0.0003,9.8066,-0.0087,0.0527,-0.0063,-31.0,-93.69,75.56,169.31,-13.64,7.53
43,48.901104,2.340227,102.26,17.05,24,268.02,10-Nov,4321,2020-01-04 11:38:00:571,-1.1488,-0.5694,9.6012,0.0111,0.0087,9.8066,0.0011,0.0242,-0.003,-30.31,-93.75,75.25,169.86,-13.58,7.74
44,48.901104,2.340227,102.26,17.05,24,268.02,10-Nov,4420,2020-01-04 11:38:00:670,-0.824,0.262,9.9137,-0.0078,-0.0086,9.8066,0.0144,-0.0115,-0.0017,-30.37,-93.69,75.88,169.89,-13.62,7.65
45,48.901104,2.340227,102.26,17.05,24,268.02,10-Nov,4523,2020-01-04 11:38:00:773,-1.2528,-0.0463,9.5785,0.0042,0.0034,9.8066,-0.0227,0.0194,0.0007,-30.12,-94.06,76.19,169.85,-13.67,7.59
46,48.901104,2.340227,102.26,17.05,24,268.02,10-Nov,4620,2020-01-04 11:38:00:870,-1.2073,0.318,10.1188,-0.0008,0.0037,9.8065,0.0075,0.0034,0.0011,-30.5,-94.62,76.25,169.96,-13.6,7.63
47,48.901104,2.340227,102.26,17.05,24,268.02,10-Nov,4721,2020-01-04 11:38:00:971,-0.7802,0.1397,9.8841,0.0016,-0.0052,9.8066,0.0019,0.0245,-0.0025,-29.37,-93.81,76.06,170.39,-13.64,7.65
48,48.901104,2.340227,102.26,17.05,24,268.02,10-Nov,4820,2020-01-04 11:38:01:070,-1.6733,0.1643,10.7456,0.0099,0.0011,9.8065,-0.0042,0.0329,-0.0078,-28.81,-94.19,76.13,170.45,-13.66,7.73
49,48.901104,2.340227,102.26,17.05,24,268.02,10-Nov,4921,2020-01-04 11:38:01:171,-1.1721,0.2216,9.7054,0.0087,0.0105,9.8066,-0.0178,-0.0209,0.0015,-28.62,-93.56,76.13,170.52,-13.62,7.83
50,48.901104,2.340227,102.26,17.05,24,268.02,10-Nov,5021,2020-01-04 11:38:01:271,-0.8992,0.3381,9.7953,0.0036,0.0041,9.8066,0.0117,0.0187,-0.0055,-28.81,-94.0,75.88,170.56,-13.52,7.9
51,48.901104,2.340227,102.26,17.05,24,268.02,10-Nov,5121,2020-01-04 11:38:01:371,-1.3601,0.2228,9.7439,0.013,-0.0042,9.8066,0.0073,0.0241,-0.0007,-28.31,-93.81,75.69,171.16,-13.6,8.04
52,48.901104,2.340227,102.26,17.05,24,268.02,10-Nov,5221,2020-01-04 11:38:01:471,-1.213,0.0493,9.7835,0.0101,-0.0016,9.8066,0.0005,-0.0208,0.0051,-28.87,-93.5,75.31,170.58,-13.66,8.16
53,48.901104,2.340227,102.26,17.05,24,268.02,10-Nov,5321,2020-01-04 11:38:01:571,-0.7754,0.173,9.3864,0.0023,-0.001,9.8066,-0.0106,0.019,-0.0041,-28.69,-93.69,76.0,170.77,-13.64,8.19
54,48.901104,2.340227,102.26,17.05,24,268.02,11-Dec,5421,2020-01-04 11:38:01:671,-0.7132,0.1062,9.7442,-0.0032,0.0024,9.8065,-0.0007,0.0024,-0.0029,-29.94,-93.25,75.88,170.19,-13.6,8.19
55,48.901104,2.340227,102.26,17.05,24,268.02,11-Dec,5520,2020-01-04 11:38:01:770,-0.8676,-0.0326,9.3192,0.0114,-0.0054,9.8066,0.0023,0.0041,0.0038,-28.81,-94.0,76.13,170.83,-13.66,8.27
56,48.901104,2.340227,102.26,17.05,24,268.02,11-Dec,5621,2020-01-04 11:38:01:871,-0.4781,-0.0912,10.8731,-0.0011,0.0014,9.8065,-0.0064,0.0073,-0.0014,-29.56,-93.81,75.5,170.35,-13.71,8.29
57,48.901104,2.340227,102.26,17.05,24,268.02,11-Dec,5721,2020-01-04 11:38:01:971,-0.9172,-0.6814,9.4484,0.0054,0.0105,9.8066,-0.0223,0.0084,-0.0002,-29.81,-93.56,75.69,170.43,-13.62,8.41
58,48.901104,2.340227,102.26,17.05,24,268.02,11-Dec,5821,2020-01-04 11:38:02:071,-1.0563,0.1398,8.8457,-0.0074,0.0043,9.8066,-0.0109,-0.0115,0.0056,-30.5,-93.69,75.44,170.36,-13.52,8.45
59,48.901104,2.340227,102.26,17.05,24,268.02,11-Dec,5921,2020-01-04 11:38:02:171,-1.1374,-0.3008,10.811,0.0052,-0.0012,9.8066,-0.0095,0.0107,-0.0034,-30.25,-93.75,75.25,170.32,-13.48,8.4
60,48.901104,2.340227,102.26,17.05,24,268.02,11-Dec,6021,2020-01-04 11:38:02:271,-1.036,-0.3874,9.839,-0.0048,-0.0006,9.8066,-0.0092,-0.0132,-0.0017,-29.5,-93.62,75.38,170.86,-13.5,8.46
61,48.901104,2.340227,102.26,17.05,24,268.02,11-Dec,6121,2020-01-04 11:38:02:371,-1.2998,0.1153,9.5274,0.0079,0.009,9.8066,-0.0248,-0.0035,-0.0007,-30.12,-93.81,75.69,170.44,-13.44,8.45
62,48.901104,2.340227,102.26,17.05,24,268.02,11-Dec,6221,2020-01-04 11:38:02:471,-0.9968,-0.3504,8.9607,-0.0093,-0.0019,9.8066,0.0078,-0.0256,0.0015,-29.31,-93.94,76.19,170.91,-13.39,8.41
63,48.901104,2.340227,102.26,17.05,24,268.02,11-Dec,6321,2020-01-04 11:38:02:571,-1.5486,-0.2282,10.022,0.0049,-0.0096,9.8066,0.0126,0.0299,-0.0132,-29.25,-93.69,75.06,170.76,-13.51,8.32
64,48.901104,2.340227,102.26,17.05,24,268.02,11-Dec,6421,2020-01-04 11:38:02:671,-1.5041,-0.1709,10.0045,0.0167,0.0023,9.8065,-0.0085,0.0497,-0.0067,-29.5,-93.81,75.13,170.85,-13.59,8.43
65,48.901104,2.340227,102.26,17.05,24,268.02,11-Dec,6521,2020-01-04 11:38:02:771,-1.492,-0.1578,9.0752,-0.0065,0.0118,9.8065,-0.0423,-0.0105,0.0019,-29.25,-94.31,76.13,171.01,-13.45,8.54
66,48.901104,2.340227,102.26,17.05,24,268.02,11-Dec,6621,2020-01-04 11:38:02:871,-1.21,-0.0466,8.759,-0.0188,0.0075,9.8066,-0.0235,-0.0368,-0.0041,-28.87,-93.87,75.94,170.97,-13.27,8.5
67,48.901104,2.340227,102.26,17.05,24,268.02,11-Dec,6721,2020-01-04 11:38:02:971,-1.4383,0.0181,9.8148,-0.0162,-0.0116,9.8066,0.003,-0.0201,0.0097,-29.56,-94.0,75.5,170.24,-13.24,8.18
68,48.901104,2.340227,102.26,17.05,24,268.02,11-Dec,6820,2020-01-04 11:38:03:070,-2.2376,-0.1438,10.6974,0.0052,-0.0114,9.8066,0.0278,0.0187,-0.0133,-28.75,-94.37,75.94,170.69,-13.32,8.1
69,48.901104,2.340227,102.26,17.05,24,268.02,11-Dec,6921,2020-01-04 11:38:03:171,-1.3659,-0.5386,10.6598,0.0018,-0.0103,9.8066,0.0324,0.0215,-0.0066,-28.31,-93.87,76.56,171.32,-13.45,8.15
70,48.901104,2.340227,102.26,17.05,24,268.02,11-Dec,7020,2020-01-04 11:38:03:270,-1.1188,-0.4067,9.7762,0.004,0.004,9.8065,-0.0062,0.0288,-0.0101,-28.62,-93.75,76.19,170.77,-13.57,8.19
71,48.901104,2.340227,102.26,17.05,24,268.02,11-Dec,7121,2020-01-04 11:38:03:371,-1.1107,-0.4581,9.1996,0.0012,0.0088,9.8066,-0.0415,0.0078,-0.0068,-28.44,-94.25,76.0,171.26,-13.47,8.19
72,48.901104,2.340227,102.26,17.05,24,268.02,11-Dec,7220,2020-01-04 11:38:03:470,-1.3233,-0.5003,10.6888,-0.0137,0.0067,9.8065,-0.0196,-0.023,-0.0003,-28.75,-93.81,76.25,170.74,-13.32,8.18
73,48.901104,2.340227,102.26,17.05,24,268.02,11-Dec,7321,2020-01-04 11:38:03:571,-0.8792,-0.5227,9.9216,-0.0253,-0.0002,9.8066,0.0152,-0.0067,-0.002,-28.69,-94.19,76.13,170.5,-13.26,7.85
74,48.901104,2.340227,102.26,17.05,24,268.02,11-Dec,7421,2020-01-04 11:38:03:671,-1.4465,-0.3747,10.4771,0.0045,-0.0109,9.8066,0.031,0.0151,-0.0097,-29.12,-93.37,76.31,170.37,-13.31,7.78
75,48.901104,2.340227,102.26,17.05,24,268.02,11-Dec,7521,2020-01-04 11:38:03:771,-0.876,-0.9313,9.2848,0.0129,0.0016,9.8065,-0.0046,0.0079,-0.0061,-28.56,-93.94,75.63,170.51,-13.41,7.84
76,48.901104,2.340227,102.26,17.05,24,268.02,11-Dec,7621,2020-01-04 11:38:03:871,-1.4679,-0.7924,9.7823,-0.0015,-0.0031,9.8066,-0.015,-0.0111,-0.0051,-28.87,-93.62,76.44,170.56,-13.4,7.91
77,48.901104,2.340227,102.26,17.05,24,268.02,11-Dec,7721,2020-01-04 11:38:03:971,-1.5088,0.009,9.8063,-0.0028,0.0017,9.8066,-0.0137,0.0107,-0.0042,-29.37,-93.81,75.44,170.43,-13.38,7.86
78,48.901104,2.340227,102.26,17.05,24,268.02,11-Dec,7821,2020-01-04 11:38:04:071,-0.807,0.0327,9.8508,0.0002,0.0079,9.8065,-0.0196,0.0066,-0.0018,-30.19,-94.0,75.13,169.92,-13.35,7.85
79,48.901104,2.340227,102.26,17.05,24,268.02,11-Dec,7920,2020-01-04 11:38:04:170,-0.758,-0.1324,9.4312,0.005,0.0122,9.8066,-0.01,0.0003,-0.008,-29.44,-94.06,76.06,170.55,-13.19,7.92
80,48.901104,2.340227,102.26,17.05,24,268.02,11-Dec,8021,2020-01-04 11:38:04:271,-1.3858,-0.2593,9.2011,-0.0003,0.0005,9.8066,0.0018,-0.0064,-0.002,-29.69,-93.62,75.63,170.05,-13.13,7.93
81,48.901104,2.340227,102.26,17.05,24,268.02,11-Dec,8121,2020-01-04 11:38:04:371,-0.8687,-0.0644,9.4949,-0.0075,-0.0093,9.8065,0.0153,-0.0075,0.0007,-29.87,-93.62,75.63,170.01,-13.2,7.86
82,48.901104,2.340227,102.26,17.05,24,268.02,11-Dec,8221,2020-01-04 11:38:04:471,-1.2834,0.2431,10.8141,-0.0064,-0.0178,9.8066,0.0357,0.0168,-0.0053,-30.0,-93.81,75.5,169.97,-13.35,7.79
83,48.901104,2.340227,102.26,17.05,24,268.02,11-Dec,8321,2020-01-04 11:38:04:571,-1.0578,-0.2257,9.8821,0.0026,-0.0076,9.8065,0.0041,-0.0068,-0.0047,-30.31,-93.81,75.25,169.88,-13.51,7.77
84,48.901104,2.340227,102.26,17.05,24,268.02,11-Dec,8421,2020-01-04 11:38:04:671,-1.336,-0.1676,9.0889,0.0035,0.0038,9.8066,-0.0093,0.014,-0.0117,-29.56,-94.12,76.06,169.98,-13.59,7.78
85,48.900974,2.338129,99.81,18.77,8,268.02,11-Dec,8521,2020-01-04 11:38:04:771,-1.1304,-0.762,9.1744,0.0001,0.0071,9.8065,-0.0068,-0.0259,-0.0036,-30.37,-94.12,75.38,169.94,-13.52,7.86
86,48.900974,2.338129,99.81,18.77,8,268.02,11-Dec,8620,2020-01-04 11:38:04:870,-1.2802,-0.3678,9.5646,0.006,0.0059,9.8065,-0.0067,0.0225,-0.0022,-30.44,-94.0,75.56,169.98,-13.51,7.78
87,48.900974,2.338129,99.81,18.77,8,268.02,11-Dec,8721,2020-01-04 11:38:04:971,-1.7675,-0.1516,9.3158,-0.0003,0.0055,9.8066,-0.0231,0.0142,-0.0072,-29.94,-94.12,75.25,169.94,-13.47,7.86
88,48.900974,2.338129,99.81,18.77,8,268.02,11-Dec,8821,2020-01-04 11:38:05:071,-0.799,0.2546,8.8061,-0.0105,-0.0076,9.8066,0.007,-0.0271,0.001,-30.12,-93.81,75.63,169.99,-13.37,7.82
89,48.900974,2.338129,99.81,18.77,8,268.02,11-Dec,8921,2020-01-04 11:38:05:171,-0.933,0.291,10.1142,0.005,-0.0006,9.8066,0.0208,-0.0067,0.0068,-30.37,-94.19,75.81,169.98,-13.44,7.8
90,48.900974,2.338129,99.81,18.77,8,268.02,11-Dec,9020,2020-01-04 11:38:05:270,-1.2492,-0.1927,10.0747,0.0048,0.0011,9.8065,0.0091,0.0142,0.0009,-29.5,-94.25,76.13,170.44,-13.49,7.74
91,48.900974,2.338129,99.81,18.77,8,268.02,11-Dec,9121,2020-01-04 11:38:05:371,-1.0062,-0.2441,9.9038,-0.0032,-0.0041,9.8066,0.0019,0.007,0.0019,-30.06,-94.69,75.13,169.97,-13.54,7.77
92,48.900974,2.338129,99.81,18.77,8,268.02,11-Dec,9221,2020-01-04 11:38:05:471,-1.03,0.4712,10.0194,0.0054,-0.0026,9.8066,0.0008,0.0186,0.0003,-29.81,-94.19,75.69,169.95,-13.58,7.73
93,48.900974,2.338129,99.81,18.77,8,268.02,11-Dec,9320,2020-01-04 11:38:05:570,-0.8655,-0.6297,9.0287,0.0095,0.0025,9.8065,-0.0072,0.0003,-0.0014,-29.56,-94.19,75.56,170.05,-13.58,7.88
94,48.900974,2.338129,99.81,18.77,8,268.02,11-Dec,9421,2020-01-04 11:38:05:671,-1.0279,-0.3713,9.5436,0.0012,-0.0051,9.8066,0.0175,0.0104,-0.0041,-29.0,-93.94,75.56,170.56,-13.58,7.89
95,48.900974,2.338129,99.81,18.77,8,268.02,11-Dec,9521,2020-01-04 11:38:05:771,-1.42,-0.0823,9.8457,0.0039,0.0075,9.8066,0.0289,0.0087,-0.0075,-28.81,-94.0,76.44,170.6,-13.59,7.95
96,48.900974,2.338129,99.81,18.77,8,268.02,11-Dec,9621,2020-01-04 11:38:05:871,-1.0284,0.609,10.0822,-0.0032,-0.0066,9.8066,0.0271,-0.0171,0.0026,-28.69,-93.75,75.81,170.63,-13.62,7.98
97,48.900974,2.338129,99.81,18.77,8,268.02,11-Dec,9720,2020-01-04 11:38:05:970,-0.4894,0.5092,9.5635,0.0183,0.0037,9.8066,-0.0017,-0.0094,0.0016,-29.0,-94.56,75.75,170.79,-13.68,8.1
98,48.900974,2.338129,99.81,18.77,8,268.02,11-Dec,9821,2020-01-04 11:38:06:071,-1.3671,-0.1694,9.4251,0.0073,0.0027,9.8066,0.0117,0.0253,-0.0043,-28.5,-94.19,75.81,171.23,-13.64,8.13
99,48.900974,2.338129,99.81,18.77,8,268.02,11-Dec,9920,2020-01-04 11:38:06:170,-0.9761,0.2664,9.8641,-0.0012,0.0031,9.8066,0.0071,0.0311,-0.0182,-29.87,-93.75,75.75,170.26,-13.65,8.16
100,48.900974,2.338129,99.81,18.77,8,268.02,11-Dec,10021,2020-01-04 11:38:06:271,-0.7137,-0.0338,9.2408,-0.0045,0.0015,9.8066,-0.0087,-0.0106,0.006,-29.87,-94.31,76.06,170.26,-13.62,8.17
101,48.900974,2.338129,99.81,18.77,8,268.02,11-Dec,10121,2020-01-04 11:38:06:371,-1.3436,0.1619,9.5011,-0.0078,0.0115,9.8066,-0.0322,0.0018,-0.0037,-31.37,-93.56,76.44,169.69,-13.48,8.08
102,48.900974,2.338129,99.81,18.77,8,268.02,11-Dec,10221,2020-01-04 11:38:06:471,-0.8836,-0.3037,9.4919,-0.005,-0.0023,9.8066,0.0019,-0.0069,0.0068,-32.75,-93.19,76.06,168.56,-13.38,8.05
103,48.900974,2.338129,99.81,18.77,8,268.02,11-Dec,10321,2020-01-04 11:38:06:571,-1.7824,0.1262,10.4658,-0.0053,-0.0078,9.8066,0.0419,-0.0163,0.0051,-30.87,-93.19,76.0,169.51,-13.43,7.96
104,48.900974,2.338129,99.81,18.77,8,268.02,11-Dec,10421,2020-01-04 11:38:06:671,-1.5999,0.4395,11.4275,-0.0004,-0.0173,9.8066,0.0271,-0.0135,0.0015,-29.81,-93.44,76.94,170.06,-13.63,7.88
